Rating,Review_Date,Review
1.0,16 September 2018,"People are far too critical here. The acting was decent for the most part. There were just extremely odd characters. The action, why everyone realistically went to the movie, was pretty good. I for one liked the concept and why does everyone say there's no story? The premise has more story than Predator 2 or Predators. What I didn't like, was some of the cgi and the enhancement of the predator(seen in the trailer - not a spoiler) everyone goes to see predator movies to see a big brooding badass kill people. It delivered in that aspect. The humor was funny and fit well considering the group of misfits. The end, I will admit, I didn't care for. Everyone hates on it, and I ignored it but honestly it wasn't great. It does present room to grow. Personally I think they should scale up the story line with not evolving, but a use of more predators. She can grow the story off of the actions of the first predator in the film which would work very well. Long story short, it is an action film you're expecting and if you've seen the trailer, you know what to expect. Just enjoy it. And they can never make one to live up to the hype of the very first film. The first film was stripped down to mercs fighting an alien. People loved it because it was new. So to make something new for fans, it has to evolve. It makes sense. Just watch the movie."
7.0,17 September 2018,Instead of a predator movie all we got is to see a mediocre action comedy movie with the predator storyline being more of a side play instead of the main act. Less than a sixth ( 1/6 ) of the movie is based around the predator while the whole other parts center more around a bunch of two sentence characters fighting generic villain soldiers. The plot is ridiculous out of point and completely unrealistic. A franchise ruined.
1.0,15 August 2022,"Initially rated this a 5 upon first viewing a few years ago. Watched it again today, trying to judge it more on what it IS and not what it ISN'T.

Enjoyed it, much more than I originally did. Give it another chance!"
7.0,18 May 2020,This movie was made to troll predator fans such as myself. Mission accomplished.
3.0,17 September 2018,"The director, actor and actress they all just ruined the whole series. I prefer Predator 1 and 3 most. They were just awesome. 2 is also good. But this one was holy crap! I prefer ""Adrien Brody"", he suited best after Arnold i will say. The actor and actress all of them were so amateur in their acting."
8.0,16 September 2018,
7.0,13 September 2018,"What a train wreck of a movie!! Absolute garbage. Dumbass story, crap actors, one stupid decision after another, really generic and bad background score. This was disrespectful of the predator franchise. Forget the first two movies (this isn't even on the same continent as far as quality is concerned), even the AVP series was better. And the jokes...OH MY GOD THE JOKES...totally forced and lameass.

Anyone with even a shred of attachment to the legit classic that the first Pred movie was, kindly save yourself the trauma and avoid this one.

Shane black - can you please not direct any movie again? Pretty please?
718 out of 1,049 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
1.0,16 September 2018,"Listen, don't go into this movie expecting a master piece, cause it isn't, but what it does have is hilariously raunchy humor, gratuitous violence, and action throughout. It's just a movie that's so stupid is fun!! So if you want to be boring and play the critic, be my guess, but if you want to have a hell of a good time, go see this movie"
2.0,27 November 2018,"Seriously, all the sequel Predator movies have been far too silly. There is no real suspense, just schlock. So why not make the best of it ? Dark humour, schlock gore, and Olivia Munn.

Grab a beer and enjoy"
7.0,17 September 2018,It is a parody of a great franchise! I went to see it even though it had horrible reviews and I was very disappointed with this trash! I regret not leaving early and asking for my money back! If you are a Predator/AVP/Predators fan this movie will let you down in a big way!
1.0,23 February 2020,"Not a good film by any stretch. A lot of nonsensical action set pieces that are laughably implausible, strung together by a story that really diminished the groundwork set down in Predator. No one, despite massive amounts of money, seems capable of getting close to the trills, scares, and rich tone of the original film. Doesn't really feel like anyone is trying for more than dollar bills at the boxoffice."
7.0,17 September 2018,Obviously no where near the original but very entertaining
1.0,14 September 2018,
7.0,14 September 2018,It's like Shane Black never saw the original let alone star in it. The film looked cheap and the action was predictable. Probably the worse one out of the franchise. How did he manage to get it so wrong?!!!!
2.0,15 September 2018,I am a lifelong Predator fan and believe he original is one of the best movies ever made. I went into this expecting little after reading the reviews where ppl hated it. Most of these people wanted a remake of the original. That is not what this movie is. This was a fun romp. Fred Dekker was involved in creating this (he brought us Monster Squad and Night Of The Creeps... which were both classic horror/comedies from the 80s) so the humor was no surprise. The gore/body count was ample too. The thing that made this even more enjoyable imo was the characters were great. I wanted them to survrive and felt the main characters were not just kill-fodder and the lead character dudna great job. Sure the cgi wasnt the best and the ending (the last 5 minutes after the movie is wrapped up) was pretty stupid but that didnt take away from what I felt was a fun time. If you want the original just keep watching that. I liked this and will watch again. You can do much worse with your time. Dont take everything so seriosuly. Its a movie about aliens!!!
8.0,10 November 2019,"Having written and directed 1986 horror classic Night of the Creeps, Fred Dekker teamed up with Shane Black the following year to give us enjoyable kids monster movie The Monster Squad. Black would go on to write action classics Lethal Weapon, The Last Boy Scout, and The Long Kiss Goodnight. With these guys behind this reboot of the Predator franchise, I figured fans were in for a real treat.

How could I be so wrong? The Predator is an insult to the brilliant Arnie original and easily the worst film in the series so far (and quite possibly the worst mainstream movie I have seen this decade). The film starts off bad, and goes downhill from there.

Fashion model Boyd Holbrook is the star, playing decorated sniper Quinn McKenna, who witnesses the crash-landing of a predator spacecraft. The authorities hush up the incident, capturing McKenna and labelling him as mentally unstable. However, before he is apprehended, the soldier manages to send proof of the predator's existence - the alien's mask and gauntlet - to his autistic son Rory (Jacob Tremblay). As McKenna is shipped off to a secure facility in the company of several other 'crazies', the predator escapes from the lab where scientists have been studying it, and goes in search of its missing equipment...

So what's so bad about this film, I hear you ask? How long have you got?

Not only do we get a pretty boy protagonist, there's the now obligatory feisty female (Olivia Munn as boffin Casey Brackett), that irritating kid (whose autism allows him to operate the alien tech), a comedy relief character with Tourettes (how funny!), and a CGI super predator with his digital space-dogs. Instead of testosterone fuelled action and tense sci-fi horror, the terrible script prefers to play the whole thing for laughs, but it simply isn't funny. Oh, and there's CGI blood. To be honest, it's hard to pick the worst thing about the film - there's simply so much to choose from - but the accidentally lobotomised predator dog that likes to play fetch has to be a contender, as well as the ridiculous scene that sees McKenna and friends standing on the hull of the predator ship as it tries to leave Earth.

About the only positive to come out of this mess is that, when they make the next inevitable film (after a reasonable gap, so that people will forget how bad this was), the only way is up."
6.0,12 September 2018,"I saw this movie at an advanced screening on 9/10/18. I would say this movie was passable for what it was, an action movie. The violence was pleasant, as were the call backs to the past movies. What I did not enjoy was the humor. I normally love Keegan-Michael Key, but his jokes weren't funny, nor were any other jokes in the movie. I guess if you find yo momma jokes, curse words, and the word, ""pussy"" funny then you might have a different opinion than me. My big mistake going into this movie was expecting it to be like the original Predator. That move was suspenseful and filled the audience with anxiety and fear. This was just a fun action romp."
1.0,13 September 2018,"So I am a massive predator fan and I had eagerly booked tickets weeks ago to see this movie opening night. I cannot explain how disappointing this film is. This films forgets what these movies are supposed to be about , there is no intensity or suspense it's all slap stick comedy and poor CGI. I get all the movies can't be alike and they had to go somewhere different but this is a train wreck. Worst of all ,it's likely there will be a sequel to this horror show.

If you're a huge predator fan like me, refrain from paying to see this movieand just wait until it goes on TV!

A film should not have more headshaking moments ( with how crap the movie is ) than actual enjoyable moments! To sum up, It's that bad it's worse than AVP2- literally.
718 out of 1,098 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
1.0,14 September 2018,"I'm writing this review simply because I am tired of nerds scoring down perfectly good movies because they are different from the original or don't Follow the folk lore to a tee.

This movie is a very enjoyable action romp, great action sequences, loads of gory violence and very very funny.

Is it a typical Predator film no it's 2018, this film isn't an 80's action movie. It doesn't have an in his prime Arnie, a rather hench looking Apollo Creed and it doesn't have Jesse Ventura or any of the other 80's badasses in it.

What it does have is a very fast moving, funny and very enjoyable story that is executed well.

I enjoyed this movie a lot and was not bored for a second in the theatre. What I would suggest is unless you're desperate for a carbon copy of the 80's one or you are a Predator comic book nerd ignore these bad reviews and go in with an open mind and you will enjoy it!!"
6.0,24 November 2019,"Being a big fan of the original film, all subsequent iterations have been mediocre at best, but generally poor. In some ways this film didn't disappoint. If you wanted to be brutal you could tear it a new one every ten minutes, but if you tease the cork out a little what you end up with is a reasonable action flick. For meTrevante Rhodes carries some weight on screen. He could be a big star as long as he doesn't fall down the actioner rabbit hole. For me there should never have been a franchise, only if it was backed by a huge studio with a large budget."
1.0,23 August 2020,This is not a.movie but an insult to the species and a Genre. Just ignore it's existence and watch the original ones.
7.0,13 September 2018,
3.0,12 September 2018,"The Predator - One of my most anticipated movies of this year and it didn't disappoint while also subverting my expectations. All the stuff involving the Predators is badass as expected, loads of blood and gore (seriously loads, it's insanely cool), awesome kills and wicked gadgets. The film is also one of the funniest I've seen this year, if you like Shane Black's writing you'll like it, the jokes (even the 'mum' ones) basically always land, there are witty and some not-for-the-easily-offended jokes constantly being chucked around which also basically all land. Even The Predator itself gets one of the biggest laughs. Also surprising amount of character development and backstory. The only main issue I have is the editing, it's obvious where they re-shot and cut around the film and the ending scenes feels very tacked on and some jokes are bit awkward and badly timed. Overall it's entertaining as hell and a throwback to old school action movies and defo worth watching."
7.0,17 September 2018,"Normally I can find at least something good about a movie...not so with this POS. Literally this is like 4 or 5 movie ideas stuffed into one incoherent movie that just doesn't end. I feel terrible for Oliva Munn, wow, just wow, fire your agent. This is a train wreck of epic proportions and does not even live up to either AVP, which should tell you all you need. The bolt on ending which I know if from the books feels just awful. How can such a simple concept be so difficult to deliver for this franchise. Seriously The MEG is better."
1.0,14 September 2018,"This movie may not be perfect but it's what the franchise needed. As far as lore goes it adds to the predator universe in a positive way. You couldn't have a had another predator chasing soldiers around in the jungle. Everyone would have cracked it at how it wasn't original and it ripped off the first movie. There was enough homage the the first and even second to make it feel like a sequel even after all these years. But other than the few references was entirely it's own movie.

Sure some of the CGI seemed a bit off at times but its certainly more ambitious than previous installments into the franchise. But for the times more practical special effects were used it nailed it. The fugitive predator especially.

The humors there but no worse than any marvel or transformers movie. It could have been dulled down to suit the tone of the movie but it doesn't ruin it and sometimes even gets a laugh. I'm happy it dosen't tone down the violence or the language but it seemed to throw the f bomb into ever sentence even it really didn't need it and come across forced.

This predator really isn't as bad as some of the stupid 1 star reviews make out. It's an action packed popcorn movie that's worth a watch. If you wanted a remake of the original your out of luck, but it's certainly taking a leap in the right direction and if they decided to make the planned sequels hopefully they come out more polished."
8.0,12 September 2018,
7.0,15 September 2018,"Adds to the mythos while paying tribute to the original. The actor in the Predator suit, (Brian Prince)moves more like Kevin Peter Hall as opposed to the bulky Preds in AvP,AvP:R, and Predators"
1.0,16 November 2018,Half way through the movie I had to walk out to leave this review. This is AWFUL
1.0,14 September 2018,
7.0,13 September 2018,Different to what I expected but a fast paced ride. The humor was brilliantly balanced against a brutal predator onslaught. The cast did a great job and Shane Black crafted and blended it very well. Only thing that annoyed me was the repeated original predator score every time a predator even remotely threatened to appear. It certainly lends itself to a sequel. Here's hoping it makes enough dough for another one.
1.0,18 September 2018,"As a die-hard fan since I saw the John McTiernan classic in theaters at the age of 13, I thought it was a good idea to bring Shane Black and Fred Dekker on board. I was even ready to forgive his god-awful ""Iron Man 3"". What could possibly go wrong?

Man, just EVERYTHING. The script is delusional, I CAN'T BELIEVE THIS SCRIPT WAS GREENLIGHTED. We are treated to a string of set pieces in ""a tour de force"" of nonsense, being the next scene impossibly even more stupid than the previous one.

Shane Black shouldn't write another script EVER"
6.0,17 September 2018,I think we will see will ferell in the next predator . i was disapointed paying to see a fantasy and horro movie ended up to be a comedy movie wich i didnt like at all . and thats why the classic predator with arnold is the best alot of action storyline and horror .RIP predator
1.0,12 September 2018,
6.0,13 September 2018,I can't deal with that I just watched. The original 1987 Predator is my favorite movie of all time. It is damn near flawless. What I just watched was an absolute joke. That's about as much as I really want to type on the subject.
2.0,17 September 2018,
8.0,17 September 2018,"Truly this is a disgrace to the franchise. Even if I was not a Predator fan, I would still call this movie a garbage, because this is what it was - regardless if it is a Predator movie or not. The fact that it is situated in the Predator universe only makes things worse, because it makes a parody out of a beloved character and franchise. I had low expectations after the trailers, but after watching the movie I was speachless of the idiotic characters, absurd dialogue and nonsensical script. Sorry for the overwhelming hate, I don't usually do this, but this is clearly not only the worst Predator movie (yes, it is worse even than AvP: Requem), but it is a bad sci-fi movie and it is comparable to ridiculous titles such as Sharknado or alike. Shane Black, how could you?"
