Rating,Review_Date,Review
8.0,28 May 2017,"Baywatch is super cheesy, low brow, campy, ridiculous, etc, etc.....but you know what? That's enjoyable sometimes! You don't knowingly buy a ticket to a movie like this and then go write a review afterwards complaining about plot, teenage boy humour, and character development. hahaha. I had low expectations, shut my brain off at the door, and enjoyed this movie for what it was."
7.0,28 May 2017,"In ""Baywatch"" beauty doesn't conquer stupid. It ends up a tie at best, on points. People Magazine's 2017 Sexiest Man Alive Dwayne Johnson, ""The Rock"", stars as iconic lifeguard Mitch Buchannon in Director Seth Gordon's ""Baywatch""—his recreation and homage to the worldwide TV syndication phenom. All the lifeguards, sans one by narrative, are stunningly beautiful. In reassuring self-mockery Gordon vividly recreates the classic ""slow-mo"" running shots of his stars in homage to the original series. In the introductory beach sequence, wannabe life guard Ronnie, played by charming soft-bodied geek Jon Bass, gazes longingly at the crush of his life C.J. Parker, played by beautiful, sweet former Sports Illustrated Model Kelly Rohrbach, as she runs emerging from the ocean.

It's a shame on several levels, because the cast like Rohrbach and Johnson are amazingly beautiful, and they are also charismatic, funny, and charming. Unfortunately, those attributes are distinctly lacking in Damian Shannon and Mark Swift's dreadfully erratic screenplay. A real embarrassment.

Along with Rohrbach and The Rock, Zac Efron and Alexandra Daddario bring their comically charming A-games. Efron is totally jacked; his body is ripped beyond, giving even The Rock competition. Efron plays disgraced 2-time Olympic swimming Gold Medalist bad-boy Matt Brody, a thinly veiled caricature of Ryan Lochte. Except here, Efron infuses more heart and character to bear as Brody. Daddario plays Summer, the young marine biologist whose dream is being the lifeguard who saves others. Efron's Brody quickly falls for Summer upon their meeting at Baywatch tryouts. Daddario endures the movie's blatant boob punch line, brilliantly understating her smarts, and radiance.

Well, nuance is not inherent to ""Baywatch"" given the campy source material of the TV series. However, the narrative tonal currents make your headache. At the lifeguard tryouts Johnson's Mitch iterates that at Baywatch, ""We save lives."" In the awesome opening scene Mitch courageously saves an unconscious surfer from certain death. Later Mitch and Brody dramatically save the drowning Mother and her two young children near the pier. Offset this with Director Gordon numerous penis jokes, and incoherent story-line, and you'll both laugh and scratch your head. Farce and self-mockery don't mix, mainly because they are redundant. ""Baywatch"" is stupid, funny. More often it is stupid, stupid. There is one sequence where Johnson fights the bad guy with baby toys. Yeah. The Rock is the coolest action star, so this makes absolutely no sense.

Johnson is at his movie star best as Mitch—charming, bright, and swag. He and Efron have the very cool screen partnership and bromance. When Efron's Brody arrives at Baywatch he expects his entitled pass to lifeguard, because of his Olympic Gold. Mitch and second-in-command Stephanie played by gorgeous and under leveraged Ilfenesh Hadera, tell him, ""We don't give a f***!"" Brody predictably lets Mitch down. In the nice scene Mitch tells Brody, ""I watched you win your 2 gold medals in the Olympics. It was amazing"" But Brody did that alone. He is part of a team now. He enlightens Brody that he is a selfish jerk. Mitch sees greatness in Brody; he needs to grow up.

Shannon and Swift's script fails miserably, instead opting for the ridiculous story-line about evil femme fatale Victoria, played by exasperating Priyanka Chopra, and her drug trafficking scheme of the meth-like designer drug in hopes of owning all real estate in Emerald Bay. However, not at all threatening, Victoria lands as extremely annoying, more the effect of the writing. Instead of more charm of the whimsical Mitch-Brody bromance, we get stupid morgue jokes that extend way too long. In the inadvertent signature moment Brody offers his hysterical misinterpretation of computer networks while Ronnie attempts to hack into the villain's secure server. Ronnie tells Brody, ""It's a good thing you're pretty."" Pretty alone isn't enough to save ""Baywatch"".

There is the spectacular montage as the Baywatch lifeguards all run in classic slow-mo on the beach. Seeing those perfectly sculpted bodies in red Speedos is stunning and the sentimental homage. The actors in ""Baywatch"" are both beautiful and gifted. It's a shame that ""Baywatch"" didn't save them as well."
5.0,22 July 2017,"Baywatch... Based of the 1990s TV series starring David Hasselhoff, about lifeguards... with some bewbs in between... And now, it's a movie, starring The Rock... Now in theaters, in my country...

Everyone already knows when your source material is ""this"", it was a recipe for disaster, and oh boy, it IS bad (but they know it!)

Let's start with the acting. Literally all the main characters are great. Dwayne Johnson is likable as always. Zac Efron is also good in this movie. The bromance between The Rock and Efron is probably the best thing in this movie. Alexandra Daddario... from Percy Jackson to this, she really does improved and in this movie, she probably gave her best performance so far. What's surprising is the comic relief guy, played by Jon Bass. He's no annoying/trouble making guy, he's actually helping the team, which is great, well done writers. Kelly Rohrbach and Ilfenesh Hadera is also great as C.J. and Steph respectively (although C.J. was overly sexualized, but that's pretty normal in this movie, obviously). Priyanka Chopra is way to good for this movie. I mean she could took something else rather than this. The cameos from Hasselhoff and Pamela Anderson were also great.

Everything else is... 70% garbage. The story is awful. So convoluted, so many plot holes. The pacing is uneven. The fight scenes were so disappointing. There so many quick cuts and close ups in the fight scenes, especially those involve The Rock. You don't need quick cuts and close ups for the fight scenes, you got a former wrestler in this movie! He definitely can fake fight scenes. The visual effects in this movie is a joke. There's not a single CGI looked convincing in this movie.Every scenes that should be intense is gone thanks to the easily noticeable CGI fires and CGI explosions. I was expecting more practical than CGI, but now I'm disappointed. (But again, they kinda know it! They know it's bad, so they kinda tried to be more bad that the original!)

Let's talk about the humor. It didn't work, like 80% of it. They tried so hard to make you laugh, but most of the time, you'll be like: ""..."" The recurring jokes also gets annoying the more you've heard it. There's a lot of penis and bewbs, and most of them were so unnecessary. There's a conversation between Daddario and Efron in which Daddario kinda ""forced"" to bounce her bewbs (personal opinion btw). I mean: WHAT. (-_-) You don't needs bouncing bewbs and big balls all the time! Just give me a good movie that has a good story that is based from a really bad source material and I give this movie a immediate 9/10 stars. Seriously, are the writers writing an actual script for Baywatch, or a fan- fiction version of Baywatch? Because I'm pretty sure every 90 seconds in this movie would involve bewbs, or penises.

Overall, this is definitely a bad movie that knows itself is a bad movie. It's the perfect disposable stupid fun movie. If you're a casual movie-goer like me, you'll have mixed feelings for this movie. For anyone else, skip this movie and watch Dunkirk or Apes 3 instead. But you'll probably enjoy this movie more if you're drunk (or if you dare, drunk while you're mind is ""flying"", then you'll woke up finding yourself leaving the world, or if not, you'll woke up in a rehab facility.)

Final Score: 5/10. The acting is the only saving grace of this movie. And slomo bouncing bewbs.

On a personal note: *SPOILER ALERT* How could a fat guy can get laid with a blonde sexy chick, while others don't? What logic is this? What kind of sorcery is this?"
1.0,23 May 2017,"A little over 20 years ago, the world was introduced to Baywatch the TV show. This was an awesome show for any pre-pubescent boy or middle aged pervert who liked to watch Pamela Anderson run in slow-mo. Much like the TV show, the film is all brawn and beauty and doesn't have a brain cell to its name. Starring Zac Efron, Alexandra Daddario and Dwayne Johnson, the cast can't even save this atrocious excuse for a film. It is far from the comedic romp that was promised in the trailers. The film takes itself seriously and then other times it knows it is a parody. The only problem is, the filmmakers and writers can't decide on a tone. This really killed the film in more ways than one. Those who are expecting another Neighbors will be sorely disappointed and those of you wanting to see Dwayne Johnson kick some ass, you get to see that a little bit but there is much MUCH more to this film that could have been. I normally would go into a longer review and really talk about the film itself but I stopped myself short of this because any longer than this and it would simply be a waste of time, much like this film."
7.0,23 May 2023,"I'm not how this movie rates so low, I mean sure it's cheesy and a bit silly but it's such a fun watch. Don't get me wrong it won't be earning any awards for writing per say however the movie as a whole is brilliant, the action is great - some great fight scenes, the story surrounding Brody and his character arc is fun and as well as that all the characters are likeable. I always find that this movie puts me in a great mood for summer and not to mention it has a great soundtrack. It's a well balanced blend of funny but cheesy moments, action, wholesome moments and an entertaining heroes vs villain story. Bump up the ratings for Baywatch!!"
1.0,28 June 2017,"For the first time I actually walked out of a film before the end.

The humour is infantile, so stupid I was embarrassed for the actors.

This film is just beautiful bodies wandering about hoping it makes an entertaining film.

Clear proof you can't make a silk purse, no matter how many beautiful people you use, out of a rotting, festering, maggot ridden pigs ear written by talentless chimps.

Complete waste of time and money 0.5/10

Suspicious of the many 10/10 ratings, given by first time reviewers/new reviewers. Confirms suspicions Studios try to promote their films with bogus reviews."
7.0,29 May 2017,"This was a lot of fun, some action, banter, romance and pretty people. Writing and actors are right on the line between parody and playing it straight. Some holler backs to the TV show. Parents be aware, LOTS of adult language, genitalia jokes and full frontal male nudity. The promos make the film look like a fun romp, but don't take young kids. (Had to have a talk with my kid about ""it's a movie, we don't talk like that at home""). Good light summer fun, go enjoy, don't think too hard."
1.0,16 August 2017,"The old series used to be full of beautiful women and rather rubbish plot lines. So if you didn't get any enjoyment out of the plot at least you had something interesting to look at.

The new one appears to have adopted the idiotic new age feminist approach of making every male character a moron and every female character an undervalued well respected genius. It really is tiresome have strictly the story sticks to these tired and utterly moronic and sexist stereotypes.

To further push the semi-anti male theme running through this film you have the key characters keep on harping on about how female characters should be in charge and that ""if a man had said this or that it would of been OK""

Quite frankly not worth anyone's time and a complete waste of money.

Avoid like the plague."
6.0,11 May 2017,"Baywatch is a movie based off the popular TV show of the same name which launched the careers of such acting talents as Yasmine Bleeth and Pam Anderson. And then those quickly died right afterwards but hey, the show ran like 11 years andlittle known fact, Jason Mamoa was on spin-off show Baywatch: Hawaii.

The movie is very much like the show; as in if you walk in expecting to take it seriously you're already watching it wrong. The situations people need to be rescued from are just as ridiculous and far-fetched and the main plot here gets far more convoluted and hackneyed than the average day of any real lifeguard.

And like 21 Jump Street and a bunch of lesser TV to movie adaptations, this seeks to make fun of all of it, plus all the slo-mo beach running. Does it come off as good as Jump Street? No. Do we need this? God no. I mean didn't the show basically already make fun of itself enough as it is?

But all I can say here, and I guess the only thing anyone interested in this might want to know is, it could have been so much worse. I'm not saying this is the best movie of the summer so far. I don't really even know if i'm saying this is a good movie. But it's easy enough to sit through and the laughs, while not great, are consistent.

Where the script sucks, the cast knows how to make fun of itself. The Rock is the head honcho who takes the job very seriously. Zac Efron is the selfish, cool pretty boy new trainee who clashes with him. Both have a plethora of jokes for one another that work with varying degrees of success.

There's a fat lifeguard and the movie takes the shots you would expect it to take but actor Jon Bass also does have some comedic talent here in the Josh Gadd sense of the word. Actually he may even be funnier than Josh Gadd. Point is he works the best here from a comedic perspective.

The movie gives us quite a few dick jokes but this dude actually has one embarrassing moment that may rank up there with ""There's Something About Mary"", just with not as good a payoff.

Hannibal Burress also gets a couple scenes for a cameo and I love when he gets those. It's time for Burress to headline a movie though.

The women aren't as funny but I guess you can say they add some nice support to that and the action. Alexandra Daddario has shown a few times she's a pretty decent actress, and the others don't just seem like stiffs there to just show off a hot body. Priyanka Chopra is also here as the villain, and she's fine.

The whole movie can really be described as fine. It's funny and doesn't take itself too seriously and the cast all seems game for it. You don't have to see, but if you do, know it's already planning on sequels.

But overall I say 6 out of 10. If you guys liked this, check me out on Youtube for more."
1.0,25 May 2017,"Fun fact: The original TV show ""Baywatch"" was cancelled after only one season. True story. Ratings for NBC's skin-tastic lifeguards-save-L.A. action-drama placed it in 73rd place out of 103 shows for the 1989-1990 television season and its studio (GTG) went out of business. But, as Norm McDonald used to remind us from the desk of SNL's Weekend Update, ""Germans LOVE David Hasselhoff."" (And people in lots of other countries do too!) Keeping the show from becoming a footnote in TV history, series star David Hasselhoff brought it to first-run syndication, where it ran from 1991-1999. Having become an international sensation, it then continued in a new setting, with a mostly new cast and under a new name, ""Baywatch Hawaii"", for two more seasons. Along the way, the show became a major part of the careers of Hasselhoff, Pamela Anderson, Alexandra Paul, Yasmine Bleeth, Carmen Electra, Brooke Burns, Parker Stevenson and many others. Given the show's small screen stamina and enduring popularity, it seems natural that the TV show ""Baywatch"" would eventually become the movie ""Baywatch"" (R, 1:56), much like ""CHiPs"" earlier in 2017. Unfortunately, much like ""CHiPs"", the big screen ""Baywatch"" sucks.

On a Florida beach, Lt. Mitch Buchannon (Dwayne Johnson) leads a group of lifeguards that he calls ""the elite of the elite"". Mitch himself has over 500 water rescues under his trunks, while teammates Stephanie Holden (Ilfenesh Hadera) and C.J. Parker (Kelly Rohrbach) are similarly brave and skilled. In order to expand their team, Mitch and company hold try-outs for an additional three lifeguard slots. The new trainees end up being: the beautiful and brainy Summer Quinn (Alexandra Daddario), an awkward, out-of-shape but hard-charging nerd named Ronnie (Jon Bass) and Matt Brody (Zac Efron), a cocky, selfish 2-time Olympic gold medalist in swimming, who has since become persona non grata in the swimming world – and in society. (His new job somehow counts as community service for unspecified legal trouble.) As Ronnie harbors a not-so-secret crush on C.J., and Brody flirts with Summer, training commences. Brody has to learn what it is to be a real team player and that there is more to being a lifeguard than just being able to swim fast. Meanwhile, a local police officer (Yahya Abdul-Mateen II), Mitch's supervisor (Rob Huebel), and even Brody, want Mitch to learn that he is a lifeguard – NOT a cop.

The reason that Mitch and the other lifeguards feel the need to act like cops is found in the person of Victoria Leeds (Priyanka Chopra from TV's ""Quantico""). She's the new owner of a bayside resort called The Huntley Club and it looks like she's up to no good. We hear her accused of running drugs and she doesn't deny it. We see her colluding with a city councilman (Oscar Nuñez) on some real estate deal and see bribes him with an expensive watch. We understand that Mitch doesn't trust her and she invites him to a party. At this ""meet the neighbors"" gathering, Mitch and company do their best to dig up some dirt to back up their suspicions, but Leeds is a wily woman and proof is harder to find than body fat on Dwayne Johnson or Zac Efron. When packets of a dangerous designer drug pop up, plus a suspicious fire and a couple of corpses, naturally it's up to a few lifeguards to solve the mystery, right? That's what the Baywatch babes and boys think anyway. And that's just part of what's wrong here.

""Baywatch"" is mostly ridiculous and unfunny. What passes for character development are back stories which raise more questions than they answer. What passes for acting are one-dimensional characterizations which aren't believable or even sensical. And what passes for humor basically falls into one of three categories: references to the areas of the human body usually covered by swim suits, vomit jokes and seeing how many pop culture references Mitch can come up with to insult young pretty boy Brody (although some were funny) – and the best gags are all in the theatrical trailers. The screenplay, by writing partners Damian Shannon and Mark Swift, puts the characters in situations which are more insulting to the intelligence of the average Movie Fan than they are humorous. Seth Gordon's direction is too weak to make sense of it all or to give the audience more than a few chuckles along the way.

The acting is across-the-board bad, but the worst of the worst is a tie between Bass, for simply doing a 2-hour Josh Gad impression, and Chopra, for showing nowhere near the gravitas or menace necessary to be an effective villain with a (dis)honorable mention to the usually entertaining Johnson, who ends up in his worst role since 2013's ""Pain & Gain"". For a few amusing moments and for poking self-aware fun at its source material, the film scores minor points, but it basically can't decide whether it wants to be a comedy, a parody or a drama and it doesn't do any of those very well. (But don't gloat Dax Shepherd. ""CHiPs"" made most of the same mistakes.) ""Baywatch"" would be better titled ""No Way Watch"". This movie is as lame as that pun I just made. In a mid-credits scene, Johnson talks sequel with a cast member from the original TV show. Don't hold your breath, Dwayne. Consider your movie fortunate to get out of this review with a ""D+""."
9.0,5 June 2017,"I had a really great time watching this movie and I am quite glad I chose it over the Pirates of the Caribbean. There are lots of nice jokes and contrary to my initial thoughts, there are very few nude scenes. Dwayne ""The Rock"" Johnson and Effron are both great leads and they inarguably take part in all the funny scenes of the movie.

I have to admit that I was quite cautious before going to see the movie due to all the negative reviews and I finally came to a conclusion about all the people who believe that every movie should be reviewed as a potential Oscar nominee! Not all movies have to be ""serious"" and dramatic. I know most of the reviewers out there were expecting to see something like ""The Pianist"" when they bought tickets for ""Baywatch"" and that is the reason why this movie let them down. My advice is to watch movies that make you have a nice time (Baywatch is one of them alongside Piranha 3D, American Pie). Not all movies are filmed in order to become Oscar Nominees! Many of them are made with the goal of making the viewers have a great time! Please take that into account the next time you are criticizing a movie!"
7.0,27 May 2017,
2.0,24 May 2017,"Comedy is dead. Baywatch has made me lose any hope of any movie being funny in 2017. If this is the best Hollywood can do, they are done for.

There is no inspiration or creativity to be found. The idea is: Hey, 21 Jump Street was hilarious! What would happen if we did the same thing for (fill in the blank)? 21 Jump Street was one of the rare occasions where a TV-adaptation film was worth seeing, and ultimately, ended up being better than the source material. What was Baywatch originally? A horrible TV show in the 80's. It existed only to show off the glistening, bouncing, beautiful bodies of it's lead actors David Hasselhoff and Pamela Anderson. There isn't much material to make a film off of. That is, unless, the filmmakers went nuts and turned the source material into an absurd farce.. lets say of the Will Ferrel variety. Instead, Baywatch 2017 is a lopsided, painfully stupid, unbearably dull, cringe- inducing insult to the intelligence of the filmgoing public. Pain and Gain had more nuanced humor. Mike and Dave was the funnier Zac Efron movie. Let that sink it.

I might have said, ""This makes no sense"", out-loud in the movie theater about 10 times. They made a film completely out of action-comedy clichés, strung together incoherently. The big laugh set- pieces are desperate. One joke in particular is a genital mishap lifted directly from ""There's Something About Mary"". That joke is 20-years old. If you're going to be a thief, at least steal something timely. The cast might be the only positive thing I can note. They are all really charming, and sexy to look at, but at what cost?

I couldn't think of a worse film to be slated for Memorial Day weekend. This is going to be a long, hot summer of Hollywood failures."
1.0,21 June 2017,"It seems like the studio is trying to inflate the reviews, and now I know why. The movie is not funny at all, don't waste your money. The worst part was when Efron touches a dead man's genitals, disturbing uncomfortable and unnecessary.

The only good thing is the cameo of Pamela Anderson and David Hasselhoff, but just look for the clips on youtube and you will be totally fine."
7.0,26 May 2017,
2.0,30 November 2019,"Who wrote the expletive filled script? A 15 Yr old boy high on something? Appalling language throughout, teenage style sex jokes, just embarrassingly awful, the only reason I'm giving it 2 stars is for the slow mo scenes which are plain funny and the beach scenes, makes me realise how much better Australian beaches are."
7.0,30 May 2017,"I didn't expect much when I went to see Baywatch because of negative reviews on IMDb.com. So, I was pleasantly surprised by how much I enjoyed Baywatch after seeing it.

The plot was simple, which I like. The acting was first rate, all of them. The relationships between the characters was believable. The girls were beautiful. The scenery was beautiful.

I honestly cannot think of a negative thing to say about the movie....except many reviews are way to harsh.

Go see Baywatch with a light-heart and have a good time."
