Rating,Review_Date,Review
1.0,12 October 2015,"I read through lots of the reviews, and thought these guys are being harsh, it can't possibly be that bad can it?.....well the answer is yes.

In brief, Keanu Reeves plays Evan, an architect and former DJ, seemingly with the perfect life, he's successful, he has a beautiful wife and two kids. On the morning of his birthday his family go off to the seaside leaving him alone. He's hard at work when he gets a knock at the door, two rain soaked teenage girls, claiming they're lost, looking for a family. Reluctantly he takes them in, they flirt with him, and end up seducing him and sleeping with him. Next morning they've trashed the kitchen, and refuse to leave, behaving rather oddly. The girls claim they were under 15, leaving him guilty of rape, he manages to kick them out. Not done with him they later break in and tie him up, and then the real torture starts (more so for the viewer then Keanu.)

There are times when the acting becomes rather woeful, the scene with the neighbour, is like something out of a budget horror movie, it was shambolic. The torture game show part too, just horrendous, I mean could he not have overpowered them?

Evan says the following 'I'm so f***ing stupid,' he wasn't wrong.

There aren't many good points unfortunately, I believe when they thought of this film, someone fantasised about breaking in and seducing Keanu, then made a bad film around the one concept. One of the main problems is that there isn't a single likable character in the film, who really cares what happens to any of them. It's a shame are there was lots of potential.

Fair play to Keanu, he's playing a character of 43, I had to google his age, playing this he was fifty, he doesn't even look 40. He's ageing very well, there i've found a positive.

The film flopped badly in the UK cinemas. The moral of the story is believe the reviews on IMDb!!"
1.0,17 November 2017,
7.0,20 April 2019,
1.0,23 December 2015,"There are already ...261 (!) reviews for this B (or maybe C?) movie that came out only 2 months ago and that means something, i think.

First of all this is a remake of the movie ""Death Game (1977)"" starring Sondra Locke and Colleen Camp. The 2 women are serving as producers in the 2015 version while Colleen Camp also stars in a minor role.

This is Camp-y movie (pun intended!) with a lot of torture horror and a couple (mild in my opinion) erotic scenes. The 2 main actresses Lorenza Izzo and Ana de Armas look crazy enough but Keanu Reeves's performance leave a lot to be desired. Maybe we have used to see him as a hero (from the Matrix to John Wick) and we cannot accept to watch him being lame and weak.

There is obviously a moral here, but the question ""who could resist"" is also strongly present.

As a movie it's OK and you might have some fun watching it, but if you can't stand movies where the ""hero"" does all the wrong moves maybe you should avoid it. The direction of photography is bright and that's a plus, but if you are a careful viewer you will find a lot of goofs including numerous continuity errors which could ruin some of the fun.

In the end you might want for the movie to last a couple of minutes more to see the outcome or even the true motives of what just happened...

Overall: Not as bad as most of the other 261 reviews might want you to believe. (Some of them compare Keanu Reeves's recent choices to those of Nicolas Cage, so they might be driven by some hate). See it if you want a light campy thriller for the evening."
7.0,9 January 2022,"The Good: When I first saw Knock Knock, I recognized it as being a very bad, if not fun and frankly, titillating movie. It was ""so stupid,"" and ridiculous that I couldn't help but find enjoyment from it. I still think this is the case: this movie is both intentionally and unintentionally funny. It has some awful dialog and questionable performances. There are a ton of logical issues (more on this later) that take away from it.

And yet, Knock Knock is fun as heck. Eli Roth knows how to direct a movie and the entire opening is a masterclass of efficient (if awkward) storytelling. When Bel and Genesis (dumb names, I agree) show up, the entire sequence is so well done. I love how gradually Evan (Keanu) loosens up and begins to realize the seduction taking place. I'm going to say out loud what most heterosexual men watching this probably thought: Armas and Izzo are incredibly sexy and do a fantastic job. At the climax (hehe) of the scene, we get an explosion of sex and lust that's good enough to go toe to toe with erotic thrillers of years before.

Frankly, Armas and Izzo (whom I thought were awful the first time I saw this thing) were actually pretty excellent. You can't really tell what they're deal is and they come off as completely unhinged, if not particularly scary. And yes, I cannot deny there's a bit of a sexy eye candy and a point or two for the nudity. Whatever, I'm a dude.

I think as a man, this movie really does speak to us in a different way. This isn't a movie to watch with your girlfriend or wife next to you, because let's be honest, uncomfortable questions arise. And, I think the film does a good job with the sexual politics: is Evan truly ""wrong"" here? Could anyone really resist this ""free pizza?"" (I think the movie kind of reveals its position on the question with this scene and the ending, btw) If no man can resist a moment of weakness when faced with temptation, are there truly any good men out there? I like thought provoking movies, and while this one is about as subtle as a sledgehammer, it's something to think about.

I also want to highlight Keanu Reeves here. Let's be honest: he's not a good actor. He seems like a fantastic human being, but there isn't going to be a ""get Keanu his Oscar"" campaign anytime soon. And while he's quite bad in portions of this movie, when he's campy, it's FANTASTIC. The aformentioned ""free pizza"" rant is possibly the best performance he's ever done. The end scene is so visually strange and complemented by his manic performance, that it had me in tears. This movie isn't meant to be taken all that seriously and if you can enjoy it on that level, it works.

The Bad: That isn't to say I can't understand why people flat out HATE this movie (more on that later). There are A LOT of logical inconsistencies here and unrealistic moments. Why would Evan believe the two of them are minors? Seriously? Where is everyone in this neighbourhood? You're telling me he can't overpower these two 100 lb girls? Really?

And, as much as I praised Izzo and Armas before, I can't deny they're masterful actors in isolation. Them, in combination with Reeves, create some truly hilarious moments of bad acting. Eli Roth isn't known for great dialog either and um...yes, that criticism stands.

The Ugly: Knock Knock is fun. It's a guilty pleasure, for sure, but I don't think the hate it gets is warranted. I suspect a lot of people dislike Eli Roth, for one, and American audiences tend to be very sex negative. A movie that explores psychosexuality, the male lust for young women, the morality of ""free pizza"" etc. Is not going to be a mainstream film.

But, I'd say give it a chance and I'm sure you'll be entertained. Just...maybe give it a pre-watch yourself before watching it with anyone else."
4.0,17 December 2015,
8.0,25 April 2021,"This was really suspensful and I kept hoping it would take a more favourable turn for the main character.

Sure Keanu acts like Bill and Ted but thats expected right?

Essences of Hard Candy but still enjoyable. The me too crowd will blame Keanu for his predicament and maybe so but all men are pigs, we get that, so why not show a little sympathy? The punishment should fit the crime. Intrigued? Give it a whirl if you enjoy Eli Roth direction."
7.0,19 November 2015,"Despite the warnings from negative reviews and low IMDb rating i watched it anyway... I've always liked Eli Roth mainly for his near show stealing appearance as 'The Bear Jew' in Tarantino's Inglorious Basterds and his movies, though never groundbreaking for me, offered playful b-movie fun. His efforts here seemed to diminish after the initial creation of suspense. Once we move to the second act the script loses any credibility and little is left for creation of further suspense. It's almost as if the idea was to get Keanu to behave somewhat like Nicholas Cage in OMG mode. That idea i couldn't shake and ironically it became what kept me entertained, imagining cage instead of reeves, which wasn't too hard as Keanu seemed to channel the spirit of the rage cage as if he were possessed by him. Don't let my mention of cage fool you, the acting in this movie is sub par, if Keanu isn't The Wicker Man he's the wooden man and the girls act like female villains in a made for TV batman movie. In summary; I found a few things Keanu said in a serious monologue quite laugh out loud funny and the use of a popular pixies track at the end credits reminded me of a student movie using cool music to be cool. All it did was remind me of it's already iconic use in one of my favorite movies. The movie was just bad enough to enjoy it's shitness or i'd have not sat through it. Avoid this if you get offended by crap movies but I'm almost recommending you to watch this for the points I mentioned for your own curiosity. The movie stuck in my mind enough for m to waste time writing this review, i wonder if that was Roth's intention for the audience or he actually took this movie seriously."
1.0,17 September 2021,This movie is a very good in the genre of suspense. Nice act by Keanu Reeves loved it.
4.0,26 April 2016,
3.0,14 July 2019,"Please do not waste any time on this movie. The story line is in one word, disgusting. Awful. Despicable. Words cannot describe. It starts with a deceptive nice story and a character played by Mr. Keanu Reeves. And then soon everything goes to hell. Simply unacceptable. As much as I am a fan of Mr. Reeves, I believe he should not agree to do such films. The only reason he would do such a thing is to give a platform to the two girls in the movie. Still. On a sarcastic note, his unhinged rant by the end of the movie was hilarious. Eli Roth is crazy and this is not even horror. What is the genre, Cringe-worthy? Disaster."
4.0,27 April 2016,"STAR RATING: ***** Saturday Night **** Friday Night *** Friday Morning ** Sunday Night * Monday Morning

Architect Evan (Keanu Reeves) lives in a nice, swanky house with his wife Karen (Ignacia Allamand) and their two young boys. One weekend, Karen takes the boys away with her, leaving Evan on his own. He gets a surprise one night when two young women, Genesis (Lorenza Izzo) and Bell (Ana de Armas) knock on his door, claiming to have broken down and in need of a shower and a taxi. Initially pleasant, after luring Evan into a night of soaring passion, they then refuse to leave and subject him to a relentless, psychopathic barrage of violence and humiliation.

Playing like a variation on The Human Centipede set-up (and, by the end, astonishingly much more horrible than that film), despite not having much opening development between the main character and his loved ones, Knock Knock does manage to generate an interesting premise for the beginning. As soon as the girls arrive, knowing that things are going to take a sinister turn, it's intriguing to see just how this will play out and why. But after that, it just goes to pot and ends up leaving a really nasty taste in the mouth.

With elements of Phone Booth and Hard Candy chucked in to the plot, this skirts around the issue of young girls looking older than they are, and suckering older guys into going with them, an issue that's been playing in the media lately. But rather than using this as a plot device for some deep thought, it just degenerates into a relentlessly gratuitous and nasty piece of work, like a long winded, less grounded version of the superior British flick Cherry Tree Lane. Izzo and de Amis are a pair of seriously deranged, psychotic devil women, who just serve to distract from Reeves, who is as wooden as ever.

By the end, it's just started to become annoying and stupid, with only the theme from the end of Fight Club playing over the end credits to remind you of something better. You think of those two girls up the north of England who battered that woman to death in her house, and when you're expected to be entertained by something as dispiriting as this, it puts things in perspective. **"
7.0,13 July 2016,"Evan Webber (Keanu Reeves) is home alone after his happy family left for the weekend. He's trying to work when Genesis (Lorenza Izzo) and Bell (Ana de Armas) knock on his door. They're lost and soaking wet. He calls Uber for them but the aggressive flirts have sex with him. As he tries to make them leave the next morning, they turn out to be less than stable.

The idea of hot crazy chicks as horror villains could be fun. Reeves is playing a relative douche which is hard to root for. The girls are not scary. Their characters border on being comical. They keep threatening as underage but they don't look underage. The first time I took as a comedic hollow threat but it's annoying when it keeps coming back. Eli Roth seems to be going for a different kind of horror. I would be a lot happier if Evan punch out the girls and chop them into pieces. This way is a lazy, silly 'Fatal Attraction'. The part with Louis gets too annoying. Everything is too broad, and too obvious. This is not scary nor thrilling. One could almost see this as camp."
1.0,18 July 2019,"Why on God's green earth what an actor, A class actor, like Keanu Reeves take this role?

Does he have financial difficulty we don't know about?

I could understand if this was one of his first roles and he was desperate. This was just so bad. The only thing worse than the movie was the ending.

The only decent thing about the movie was Keanu Reeves. Just terrible.

I wanted the two girls in the movie to die a slow and horrible death."
7.0,2 October 2016,
1.0,13 April 2020,The acting is so so poor but in the years that I've watched it I honestly believe this will have a cult following oneday
9.0,13 August 2017,"I like Keanu Reeves. He's starred in some of my favourite films (Bill and Ted, The Matrix, The Gift) and, by all accounts, he's a stand up bloke in real life. For those reasons, I'll cut him some slack for his godawful performance in Knock Knock. We all make mistakes.

Eli Roth, however, doesn't get off so lightly. He's the biggest hack working in the horror film industry today, his attempts at shock cinema are childish in the extreme, and his braggadocio is thoroughly annoying. Just once I wish he would back up his arrogance with something worthwhile, but, if anything, he gets worse with each film he makes.

The atrocious Knock Knock stars Reeves as Evan, a family man who is almost as perfect as the actor in real life: loving husband, doting father, and talented architect. One rainy night, while Evan is home alone hard at work (his wife and kids having gone to the beach for the weekend), there is a knock knock at the door; Evan goes to see who it could be and is greeted by two young women (wearing very little and soaked to the bone), who claim to be lost. A good samaritan, Evan allows the girls, Bel and Genesis (Ana de Armas and Lorenza Izzo), into his home to dry off and to wait until a taxi arrives; as they pass the time, the young women initiate sexual banter with Evan, eventually seducing the poor man into a wild threesome.

What follows is a masterclass in terrible film-making, with clumsy writing (a whole neighbourhood out for the night. Really?) and woeful acting from its three main stars, who seem to be in competition with each other to see who can turn in the worst performance. As the unhinged girls toy with Evan, Roth's script leaves the viewer wandering what the point of the whole exercise is: it's not scary, it's not suspenseful (largely thanks to the terrible acting), and it doesn't work as a morality play, Evan obviously a decent fellow who, in a moment of weakness, understandably crumbles as two hot and eager young fillies soap each other up in the shower before offering themselves to him on a plate (a scene that earns the film at least one point).

Roth, either unaware of how dumb his film is or simply not bothered, blunders on regardless, giving us a train wreck of a movie that even he will find hard to beat in terms of sheer crappiness."
7.0,16 October 2023,"I recently revisited Knock Knock (2015) on Tubi. The film revolves around an author, alone at home as he wraps up his latest project while his wife and children are away on vacation. His quiet solitude is interrupted when two gorgeous, young ladies arrive at his door seeking help, and maybe a little more...

Directed by Eli Roth, known for The Green Inferno, and starring Keanu Reeves (The Matrix), Lorenza Izzo (Once Upon a Time in Hollywood), Ana de Armas (Blade Runner 2049) and Ignacia Allamand (The Green Inferno)

Knock Knock is a film that never fails to trigger anxiety with each viewing. The circumstances may seem far-fetched, yet they maintain a certain plausibility. The storyline keeps you riveted to the screen, keeping your heart rate pumping, albeit for different reasons at different times. The sex sequences are well-executed, as is the breakfast scene the following day (that scene gave me so much anxiety). The buildup might feel somewhat unrealistic, but I could also relate to the circumstances being impossible to resist. The ending is brilliant, and the cast, including Keanu Reeves and the captivating ladies, deliver strong performances. There's truly nothing I would change about this film.

In conclusion, Knock Knock is a smart, well-executed, and finely written gem by Roth. I would rate this a 7.5/10 and highly recommend watching it once."
1.0,16 September 2016,
1.0,14 May 2023,
1.0,30 November 2022,"Knock Knock kept me watching-glued to the screen eagerly & painfully waiting for what could possibly happen next. I had zero idea going into this movie what it was about. I knew it was an Eli Roth movie, so I was interested.

I think the bad reviews are coming from people expecting & wanting another 'Hostel'. Roth definitely still has that ability to make you feel as terrified & angry as the main character. I was shocked at the turn this one took- again showing us that humans are much scarier than any fictional being from the horror genre. When I watch a movie where all of the events are a possibility in the real world- it's always interesting.

The monsters in this movie are terrifying & it's easy to hate them by the end of the movie... I know I certainly did.

If you're in the mood for something with a new idea, not another torture porn horror flick (which I enjoy very much btw) that packs enough ""dramatic horror"" as anything else in this genre- then you will enjoy it. No special effects, no fake blood & guts. Instead, we see realistic events turning 1 man's life into hell. I recommend this movie. But if you want a ghost story or something to give you nightmares...maybe go for a different one. However this is well worth the run time."
5.0,6 July 2015,
6.0,13 December 2015,
1.0,27 October 2015,
7.0,24 October 2015,
4.0,16 May 2020,"Maybe I have bad taste or am just the specific niche audience this movie was made for, but I really don't get all the 1-star reviews. I'm glad I chose to watch it anyway! The shortest way to explain it is a gender-swapped Funny Games. This movie takes a lot of cues from other home invasion movies but still had its own flavor.

I think this movie is exactly what it sets out to be, and nothing more: a kinda trashy thriller with attractive people doing weird things. That's it. And I thought it worked for the most part. Anyone who knows Roth's work will see it in this movie-it's just that he usually employs gore to make us uncomfortable, but this time it's...the bizarre. I enjoyed seeing him make a movie that didn't rely on gore at all.

I genuinely laughed in many parts, and I think at least some of that humor was intentional. This is a solid B movie, not too much of a downer due to the great playful acting by Izzo and De Armas. Keanu Reeves feels pretty flat at first but it gets a bit better as the movie goes on. As another reviewer mentioned, if you're familiar with Nic Cage's ""not the bees"" meme, there's a scene in this movie with similar energy and I laughed pretty hard.

This movie is pretty ridiculous, but that's kind of the point. I thought it was interesting and never got bored. I also liked the way it ended. It won't be for everyone but it worked for me."
8.0,4 March 2016,
7.0,1 January 2016,"Knock Knock (2015)

*** (out of 4)

Husband and father Evan Webber (Keanu Reeves) is home alone working during a storm when two ladies (Lorenza Izzo, Ana de Armas) knock on his door asking for directions. Both women are wet and cold so Evan invites them into his house to wait for a taxi but they soon seduce them into a threesome. The next day Evan realizes his mistake and tries to get rid of the women but soon he realizes they have different plans.

Eli Roth is best known for his sadistic horror movies but he tries something different here and while the film is highly flawed I thought it was good enough for what it was trying to do. I'm not going to spoil what happens throughout the movie but I thought the twists were rather good and for the most part we got some nice performances. Again, if you're wanting high art then this isn't going to be for you but for my money it was a nice erotic thriller that was at least entertaining throughout.

On a technical level this is the best thing I've seen from Roth has he actually does a very good job in the directing department and there's no question that the film is well-made. I thought the director did a very good job at establishing the Evan character by showing him to be a good guy but of course even the best of people can make a mistake, which could change their life. Again, I'm not going to ruin the plan of these women but it's an interesting idea and I think the story is good enough to hold your attention throughout.

The performances are for the most part good. Reeves does a nice job in the role that requires quite a bit from him. This includes playing that lovable father but he also handles the seduction scenes quite well and the various scenes where he is being tortured both physically and mentally. Both Izzo and de Armas are good in their roles as they both play erotic very well and I thought they also managed to be believable in the more deadly nature. Most importantly is that all three have some good chemistry no matter what they're doing.

As I said there are some logical issues that I had with some of the things that happen throughout the picture and at times you want to hit Evan over the head yourself for doing some foolish things. Still, KNOCK KNOCK really did keep me entertained throughout the running time and I found it to be interesting and worth watching."
1.0,21 August 2022,
3.0,29 January 2018,
1.0,1 August 2024,"This is a good home invasion movie, with psychopath characters that have a pretty plausible way of seeing things, which is a rare but important quality to my taste.

The movie makes you really uneasy, and leaves you with a conclusion that makes you wonder how close the psychopaths' assessment is to reality.

Some questions are left unanswered, which seems normal to me. What the author wanted to say has been said. That's also a rare but important quality.

Acting is good, directing is too, writing, emotion is there, it gets worse and worse as the trap closes shut.

I would watch this alone (as I would any atmosphere movie)"
1.0,4 February 2024,"Knock-knock is a film with a lowest rating I have ever seen on IMDB so far and I was pleasantly suprised after watching. No, it is not something that you crave to see in cinema with friends. It is something what you would watch with your girlfriend or wife in late afternoon in Saturday or Sunday in your comfy home on your comfy sofa and have lengthy conversation after it.

Basically it is story about a happily married upper class man and father of two who decides to help two young innocent looking girls, who are according to their story, simply lost on their way to some party going on somewhere in the city. Although it is never distinctly explained, who these girls really are or how they exactly planned it, through the film tiny clues are given to the viewer from what can be concluded, that in reality these girls have runned away from abusive homes and basically have been living in the streets ever since. Worst still, behind beatiful young faces, in fact, cruel, brutal, manipulative and ruthless female psycopaths are hiding, result of the life they had endured before.

It is also revealed that the girls specifically targeted that house and that man only because they envied him, his home and his family. Something, they never had. Because of that, they toy with him, seduce him, torture him and ruin his life as he knows it.

The best part of the movie actually is that women can be as manipulative, cruel, brutal and sadistic as men, even more so. Throughout the film I found myself asking again and again, why they do all that to that man. He is nice guy, loving father and husband who provides for his family. The simple answer is - just because they can. In the twisted minds of the girls, being happy and living a good life is as good reason as any to destroy it."
7.0,9 September 2017,
1.0,21 September 2020,
7.0,17 September 2019,"This is terrible to call it movie. It is just rubbish in all senses. Eli Roth you need to visit a doctor before next movie. The two girls actors on the movie, never saw such bad actors. It is pity of the time to watch such rubbish."
1.0,27 June 2015,"After spending a Saturday night watching a film I've been looking forward to see since I first saw the trailer, honestly I feel robbed of an hour and a half I'll never get back. This movie was nothing but a let down. To call this film a horror is like calling Spongebob Squarepants and Thomas the tank engine both horror programs.

You cannot tell the difference between normal Keanu Reeves and tied up petrified Keanu Reeves, it all sounded the same. Whenever he shouted it reminded me of the best cry ever/worst cry ever video in YouTube.

Overall this movie was a huge let down, very good idea for a film but a horrific execution. Save yourself a tenner and buy yourself a Chinese instead of a ticket!"
8.0,22 April 2016,"I think this movie is an example of how not to act. I think this movie could have been more interesting if Keanu Reeves would have acted a little. A ridiculous display of acting and direction. This guy has no expressions on his face, just like the furniture of the house does not give any expression. No difference in expressions when he is normal, when he is tied up, when he is crying. Story of the movie had a lot of loopholes. Most of the time you are wondering why this guy is not able to do anything.HOW can he BE so dumb? The plot had potential and could have been better. The worst film of the year. And the ending of the movie is really stupid."
6.0,4 February 2017,
1.0,30 June 2015,"This is the first review of a movie I've ever written and I wouldn't usually do this, but felt the need to advise people to steer clear of this movie. It was truly one of the worst movies that I've ever seen in my life. I had high hopes for the movie before seeing it, especially since I'm a fan of Keanu Reeves in many of his other movies. However I found the movie to be utterly bizarre and ridiculous and struggled to sit through the whole movie and resist the urge to leave. The acting was really over the top at times and so painful to watch. The plot did have potential and could have been so much better but unfortunately it did not work at all in this movie. Many of the scenes are extremely creepy and perverted, and not what I would expect to see in any movie. I found parts of this movie very difficult to understand and follow, so that I eventually lost interest completely. The ending was one of the biggest disappointments and left me with feelings of relief that it was finally over and feeling like I'd just wasted the last 90 minutes of my life. Avoid this movie at all costs!!"
1.0,13 October 2015,
1.0,13 March 2017,
1.0,3 October 2021,"In the end, you're left wondering if the price Evan paid was too high for the moments of fun he had the night before. He's been beaten, toured, his life ruined, and his friend Louis lays dead and paper macheted. Still after all this, we're still left thinking, after knowing all this, is there anything he could have done differently. From a philosophical point of view, it's a no win scenerio."
