,Unnamed: 0,Rating,Review_Date,Review,Release_Date,Review_clean,Sentiment
74,74,9.0,21 September 2022,"I have been waiting to watch this for some time now and I am not disappointed! Evan Peters portrayal of Jeffery Dahmer is a masterpiece.

Right from the beginning I was hooked & throughout, it was very accurate to the real facts behind the horrific story of Dahmer.

All the actors starring in this were fantastic, great selection.

Usually with serial killer programmes/series they're not good, they feel very fake but this was not.

Ryan Murphy needs to do more series on serial killers as he very talented and can portray their lives in a way that keeps the viewer hooked. I can not wait to see what else he brings out.

Definitely worth a watch.","September 21, 2022 (United States)",i have been waiting to watch this for some time now and i am not disappointed evan peters portrayal of jeffery dahmer is a masterpiece right from the beginning i was hooked throughout it was very accurate to the real facts behind the horrific story of dahmer all the actors starring in this were fantastic great selection usually with serial killer programmesseries theyre not good they feel very fake but this was not ryan murphy needs to do more series on serial killers as he very talented and can portray their lives in a way that keeps the viewer hooked i can not wait to see what else he brings out definitely worth a watch,POSITIVE
75,75,7.0,24 September 2024,"Oh boy another version of the Menendez story...so I thought. From the get go you're in, they reel you in and you're alllll the way in. Brilliant writing, music, acting, everything...this production knows how to make a series. I only write reviews for excellent productions just to make sure they know how much I appreciate their hard work because it's not easy to hit home runs in Hollywood but this one is without a doubt A+ work. Congratulations!!! The gentleman who played Lyle should win an award...perfection. You get both sides of the story, all angles, all views and it makes you think. It's a dark world and those boys took action. How to punish them takes some thought.","September 21, 2022 (United States)",oh boy another version of the menendez storyso i thought from the get go youre in they reel you in and youre alllll the way in brilliant writing music acting everythingthis production knows how to make a series i only write reviews for excellent productions just to make sure they know how much i appreciate their hard work because its not easy to hit home runs in hollywood but this one is without a doubt a work congratulations the gentleman who played lyle should win an awardperfection you get both sides of the story all angles all views and it makes you think its a dark world and those boys took action how to punish them takes some thought,POSITIVE
76,76,8.0,4 January 2023,"""Dahmer - Monster: The Jeffrey Dahmer Story"" from creator Ryan Murphy et al. Is as much an in-depth psychological examination of the prolific serial killer - his upbringing, his relationships, his desires and behaviors - as it is a graphic, unsparing, intimate, highly tense, and disturbing Netflix series. I feel disgusted, disturbed, intrigued, fascinated, and invested all at the same time. Much of the show's success is due to engrossing performances, particularly by Evan Peters in a disquieting turn as Jeff Dahmer and Richard Jenkins as his hard-ass father Lionel. Layer upon layer, the confounding character study unfolds by taking the viewer to different time periods in non-linear fashion throughout Jeff's life, setting the stage with his capture and interrogation. I only wish the pacing was a little faster sometimes, but the slow burn often increases the anxiety through anticipation and dread. The show also looks great capturing a retro and seedy atmosphere and the details of several locales from the 70s through the 90s. If you're fascinated by serial killer studies, then this is a must-watch, but if you are squeamish, then look away. Crazy fact: That's Molly Ringwold of ""Pretty in Pink"" fame as Shari Dahmer.","September 21, 2022 (United States)",dahmer monster the jeffrey dahmer story from creator ryan murphy et al is as much an indepth psychological examination of the prolific serial killer his upbringing his relationships his desires and behaviors as it is a graphic unsparing intimate highly tense and disturbing netflix series i feel disgusted disturbed intrigued fascinated and invested all at the same time much of the shows success is due to engrossing performances particularly by evan peters in a disquieting turn as jeff dahmer and richard jenkins as his hardass father lionel layer upon layer the confounding character study unfolds by taking the viewer to different time periods in nonlinear fashion throughout jeffs life setting the stage with his capture and interrogation i only wish the pacing was a little faster sometimes but the slow burn often increases the anxiety through anticipation and dread the show also looks great capturing a retro and seedy atmosphere and the details of several locales from the s through the s if youre fascinated by serial killer studies then this is a mustwatch but if you are squeamish then look away crazy fact thats molly ringwold of pretty in pink fame as shari dahmer,POSITIVE
77,77,7.0,16 October 2022,"This series looks at the life and crimes of Jeffrey Dahmer, his early years, failed jobs, crimes and victims.

I worried early on that it was going to feel long, or stretched out, ten episodes is quite stretch, it wasn't, at no point was this slow or underdeveloped.

An incredibly chilling watch, it doesn't hold back, it puts you very close to the action, physically and mentally, you'll be left with strong options of Dahmer, and his hideous crimes.

You'll get an idea as to why Dahmer chose the victims that he did, and you'll have an idea as to why he got away with things for so long.

It doesn't follow a straight line, it moves backwards and forwards through Dahmer's life as it progresses, but it does make sense, and it really is cohesive.

Best episode for me was Tony's story, he was the most developed of the victims, you felt his dreams, ambitions and hopes, only to see them dashed by Dahmer.

Great cast, superb acting, it truly is a PowerPoint performance from Evan Peters, he's phenomenal.

9/10.","September 21, 2022 (United States)",this series looks at the life and crimes of jeffrey dahmer his early years failed jobs crimes and victims i worried early on that it was going to feel long or stretched out ten episodes is quite stretch it wasnt at no point was this slow or underdeveloped an incredibly chilling watch it doesnt hold back it puts you very close to the action physically and mentally youll be left with strong options of dahmer and his hideous crimes youll get an idea as to why dahmer chose the victims that he did and youll have an idea as to why he got away with things for so long it doesnt follow a straight line it moves backwards and forwards through dahmers life as it progresses but it does make sense and it really is cohesive best episode for me was tonys story he was the most developed of the victims you felt his dreams ambitions and hopes only to see them dashed by dahmer great cast superb acting it truly is a powerpoint performance from evan peters hes phenomenal,POSITIVE
79,79,7.0,10 January 2023,"This is one of the most difficult reviews I've written. To start off I'd have to give credit where it is due. It was a very well produced series with excellent performances, but at the same time I was conflicted watching it. Even before they exposed the sick people who became fans of him in the later episodes I wondered why I was watching this to begin. There's something wrong with giving all of this fame and glory to this evil lunatic. Unlike many others I've read in the reviews I didn't feel sympathy for him for one second. There are many individuals in this world with sick fantasies and poor upbringings who don't go on to do what he did.

On the other hand I do think it is valuable to learn the history of these types of events as the show particularly did a good job highlighting the systemic flaws that allowed this flame to become a blazing forest fire. I did check the truth behind much of the series and it does do a good job in this respect as well.

Overall, of any series I've ever watched this is definitely one that I couldn't and would never watch again. I learned stuff I didn't know which was valuable , but I hate that these kinds of people live on infamy through productions like this.","September 21, 2022 (United States)",this is one of the most difficult reviews ive written to start off id have to give credit where it is due it was a very well produced series with excellent performances but at the same time i was conflicted watching it even before they exposed the sick people who became fans of him in the later episodes i wondered why i was watching this to begin theres something wrong with giving all of this fame and glory to this evil lunatic unlike many others ive read in the reviews i didnt feel sympathy for him for one second there are many individuals in this world with sick fantasies and poor upbringings who dont go on to do what he did on the other hand i do think it is valuable to learn the history of these types of events as the show particularly did a good job highlighting the systemic flaws that allowed this flame to become a blazing forest fire i did check the truth behind much of the series and it does do a good job in this respect as well overall of any series ive ever watched this is definitely one that i couldnt and would never watch again i learned stuff i didnt know which was valuable but i hate that these kinds of people live on infamy through productions like this,POSITIVE
80,80,2.0,22 September 2022,"Holy moly this was intense, creepy, disturbing and terrifying from the start to the finish. Based of course on the true Jeffery Dahmer case of kidnapping, murder and cannibalism.

Evan does a very convincing and disturbing job playing Jeffery Dahmer. His looks and demeanor, the way he talks and even moves is just disturbing. Absolutely convincing and all around terrific job playing this role. Absolutely stunning performance.

The writing and production are top notch and professional and even the simple music is haunting and matches the story and scenes.

The rest of the cast is very competent and talented and play their roles very well. But Niecy Nash steals the spot for best female performance. Brilliant and emotional.

All around I would say watch it.","September 21, 2022 (United States)",holy moly this was intense creepy disturbing and terrifying from the start to the finish based of course on the true jeffery dahmer case of kidnapping murder and cannibalism evan does a very convincing and disturbing job playing jeffery dahmer his looks and demeanor the way he talks and even moves is just disturbing absolutely convincing and all around terrific job playing this role absolutely stunning performance the writing and production are top notch and professional and even the simple music is haunting and matches the story and scenes the rest of the cast is very competent and talented and play their roles very well but niecy nash steals the spot for best female performance brilliant and emotional all around i would say watch it,POSITIVE
81,81,9.0,25 September 2024,"Monsters: The Eric and Lyle Menendez Story delivers a chilling and captivating portrayal of one of the most infamous criminal cases in American history. The show masterfully explores the complex layers of truth surrounding the Menendez brothers' trial, blurring the lines between what the media depicted, what the public was led to believe, and the deeper psychological nuances of what may have ""really"" happened behind closed doors.

The performances are nothing short of gripping. The actors portraying Eric and Lyle Menendez capture the vulnerability, confusion, and darkness of their characters with haunting accuracy. The way the show navigates the conflicting narratives-the media's sensationalized portrayal of the brothers as cold-blooded murderers, their own defense of long-term abuse, and the stark societal judgment-creates an unsettling atmosphere that leaves viewers questioning who the real monsters are.

What stands out in Monsters is its ability to weave together the cold facts of the case with the emotional and moral undertones. It challenges viewers to reflect on the themes of family trauma, the impact of public perception, and the lengths to which people will go to conceal the ugly truths of their lives.

The direction and pacing are solid, ensuring that even those familiar with the case remain engaged and invested in the unfolding drama. The show doesn't shy away from the raw, uncomfortable truths at the core of the story, while also leaving room for the audience to question their own judgments and assumptions. This isn't supposed to be an easy watch. You're not supposed to condone what they did, but understand why and what mindset they were in.

In the end, Monsters is more than just a retelling of the Menendez brothers' story. It's an examination of truth itself-what is presented, what is hidden, and the murky space that exists in between.","September 21, 2022 (United States)",monsters the eric and lyle menendez story delivers a chilling and captivating portrayal of one of the most infamous criminal cases in american history the show masterfully explores the complex layers of truth surrounding the menendez brothers trial blurring the lines between what the media depicted what the public was led to believe and the deeper psychological nuances of what may have really happened behind closed doors the performances are nothing short of gripping the actors portraying eric and lyle menendez capture the vulnerability confusion and darkness of their characters with haunting accuracy the way the show navigates the conflicting narrativesthe medias sensationalized portrayal of the brothers as coldblooded murderers their own defense of longterm abuse and the stark societal judgmentcreates an unsettling atmosphere that leaves viewers questioning who the real monsters are what stands out in monsters is its ability to weave together the cold facts of the case with the emotional and moral undertones it challenges viewers to reflect on the themes of family trauma the impact of public perception and the lengths to which people will go to conceal the ugly truths of their lives the direction and pacing are solid ensuring that even those familiar with the case remain engaged and invested in the unfolding drama the show doesnt shy away from the raw uncomfortable truths at the core of the story while also leaving room for the audience to question their own judgments and assumptions this isnt supposed to be an easy watch youre not supposed to condone what they did but understand why and what mindset they were in in the end monsters is more than just a retelling of the menendez brothers story its an examination of truth itselfwhat is presented what is hidden and the murky space that exists in between,POSITIVE
82,82,10.0,24 November 2022,"This was a very dark, interesting look into Jeffrey Dahmer, his family and upbringing and his awful crimes. Unfortunately, they felt the need to fudge some facts and even blantantly make up some stuff and turn it into the Glenda Cleveland show.

It's almost as if they brought Niecy Nash on and felt like making her a major focus of the series. I found myself extremely annoyed every time she appeared on screen because I have to watch her overacting and hear your obnoxious voice. It really ruined the second half of this show.

I wish they would've just stuck with the real story because it was compelling enough without having to make stuff up. Overall, it's still a good show.","September 21, 2022 (United States)",this was a very dark interesting look into jeffrey dahmer his family and upbringing and his awful crimes unfortunately they felt the need to fudge some facts and even blantantly make up some stuff and turn it into the glenda cleveland show its almost as if they brought niecy nash on and felt like making her a major focus of the series i found myself extremely annoyed every time she appeared on screen because i have to watch her overacting and hear your obnoxious voice it really ruined the second half of this show i wish they wouldve just stuck with the real story because it was compelling enough without having to make stuff up overall its still a good show,POSITIVE
83,83,10.0,25 September 2024,"I can't say I'm surprised, just disappointed. It's just sad that we have to use theories and false info to carry a show. For people watching this, if they don't do their research (or have done it beforehand) then they'll be led down a path that the brothers were lying (which I'm already seeing so many state all over social media). But thankfully, people will actually research the subject and learn the facts, to see the truth and lies of the series, which is what I'm hoping happens.

Don't get me wrong, the acting was PHENOMENAL. But the direction that Ryan took the show in is unfortunate. This could've been a great way to educate new generations, instead, majority of it is from the perspective of others, instead of solely on the boys.","September 21, 2022 (United States)",i cant say im surprised just disappointed its just sad that we have to use theories and false info to carry a show for people watching this if they dont do their research or have done it beforehand then theyll be led down a path that the brothers were lying which im already seeing so many state all over social media but thankfully people will actually research the subject and learn the facts to see the truth and lies of the series which is what im hoping happens dont get me wrong the acting was phenomenal but the direction that ryan took the show in is unfortunate this couldve been a great way to educate new generations instead majority of it is from the perspective of others instead of solely on the boys,NEGATIVE
84,84,9.0,22 September 2022,"Wow. Evan Peters is an amazing actor. I've been keeping up with him since AHS. He's so diverse and talented.

This story is so...sad. I've read about Dahmer and the way people dealt with mental health back then is frustrating and completely infuriating. Most people that knew him knew something wasn't right. I know his dad tried...a little. But I wish more was done to keep him behind bars or in a mental institution.

Seeing his victims from their point of view was the hardest part of this entire series. Excruciatingly heartbreaking.

I wish shows/movies would show more of this. Yes, we're all intrigued with how someone could be so incredibly messed up. I personally want to see the psychology behind it. There's always a reason.

But we need more focus on the victims, who they were and how it tore up their families up... Forever.

Maybe it'll help others to see the signs and help to stop the person from doing awful things.

All in all, this series was amazing.

Props to Netflix for doing it right.","September 21, 2022 (United States)",wow evan peters is an amazing actor ive been keeping up with him since ahs hes so diverse and talented this story is sosad ive read about dahmer and the way people dealt with mental health back then is frustrating and completely infuriating most people that knew him knew something wasnt right i know his dad trieda little but i wish more was done to keep him behind bars or in a mental institution seeing his victims from their point of view was the hardest part of this entire series excruciatingly heartbreaking i wish showsmovies would show more of this yes were all intrigued with how someone could be so incredibly messed up i personally want to see the psychology behind it theres always a reason but we need more focus on the victims who they were and how it tore up their families up forever maybe itll help others to see the signs and help to stop the person from doing awful things all in all this series was amazing props to netflix for doing it right,POSITIVE
85,85,6.0,26 September 2022,"I have always liked Evan, but this is a whole other level (I know a cliché). He goes from tenderness to monstrous in a heartbeat. The supporting cast is outstanding too. This is one of those really tough viewing series that keeps you gripped and you can't look away. The only other series that was like this in recent memory, was Chernobyl. That feeling of dread in the pit of your stomach. It's not even the same genre but that gripping horror is the same. The one thing that the Dahmer series dies, is keep the directly gruesome images out, it's mostly indirect but you know exactly what you're (not) looking at.","September 21, 2022 (United States)",i have always liked evan but this is a whole other level i know a cliché he goes from tenderness to monstrous in a heartbeat the supporting cast is outstanding too this is one of those really tough viewing series that keeps you gripped and you cant look away the only other series that was like this in recent memory was chernobyl that feeling of dread in the pit of your stomach its not even the same genre but that gripping horror is the same the one thing that the dahmer series dies is keep the directly gruesome images out its mostly indirect but you know exactly what youre not looking at,POSITIVE
87,87,6.0,23 September 2022,"I'm not going to lie, I didn't know anything about the Dahmer story before watching this but wow is this quite terrifying to watch and realise this is all true.

Evan Peters gives an Emmy winning performance as the psychotic serial killer that is truly disturbing and terrifying and after reading up about Dahmer after watching the show, he really does capture the look and characteristics of him.

The supporting cast truly do a great job (Dahmer's parents especially) as well in bringing this whole murderous event to life.

I would recommend for people who are fans of shows based on true events and who just love Evan Peters work.","September 21, 2022 (United States)",im not going to lie i didnt know anything about the dahmer story before watching this but wow is this quite terrifying to watch and realise this is all true evan peters gives an emmy winning performance as the psychotic serial killer that is truly disturbing and terrifying and after reading up about dahmer after watching the show he really does capture the look and characteristics of him the supporting cast truly do a great job dahmers parents especially as well in bringing this whole murderous event to life i would recommend for people who are fans of shows based on true events and who just love evan peters work,POSITIVE
88,88,8.0,2 October 2022,"This series really highlights the brilliance that Mindhunter managed to achieve with its tone and approach to the fascination that serial killer cases evoke.

What MH got right, with its perfect mix of realism, fictional embezzlement, and respectful absence of victim voyeurism, is what Dahmer - Monster: The JD Story (what a title, eh?) gets absolutely wrong.

By centering the argument on Dahmer, dramatizing his upbringing and family members, by revisiting the interactions of the victims with him, the show becomes disrespectful to their families and tone-deaf to the cruel power of its inspiration as well as just plain uninteresting, dragged out, and unfocused. The shifts in timeline and order of the episodes are chaotic, seemingly pointless.

The directing, acting and post-production are at an amazing level, though, hence the 6-star rate.","September 21, 2022 (United States)",this series really highlights the brilliance that mindhunter managed to achieve with its tone and approach to the fascination that serial killer cases evoke what mh got right with its perfect mix of realism fictional embezzlement and respectful absence of victim voyeurism is what dahmer monster the jd story what a title eh gets absolutely wrong by centering the argument on dahmer dramatizing his upbringing and family members by revisiting the interactions of the victims with him the show becomes disrespectful to their families and tonedeaf to the cruel power of its inspiration as well as just plain uninteresting dragged out and unfocused the shifts in timeline and order of the episodes are chaotic seemingly pointless the directing acting and postproduction are at an amazing level though hence the star rate,NEGATIVE
89,89,6.0,22 September 2022,"What a brillant and mesmerizing while terrifying series ! Evan peters did again. Just give him already the emmy for best actor in limited series .

For me , him and jeremy strong are the best actors in this new generation!

Watched it all in one day . Kudos also to ryan murphy , he delivered again ! I think after this show , there no need to depict the Dahmer again . He was portrayed perfectly . And i like the way it also focused on the homophobia and racism at that time , and the disdain from the police towards those group minorities.

Finally Netflix gave us a good series to watch because it's been a while that they did.","September 21, 2022 (United States)",what a brillant and mesmerizing while terrifying series evan peters did again just give him already the emmy for best actor in limited series for me him and jeremy strong are the best actors in this new generation watched it all in one day kudos also to ryan murphy he delivered again i think after this show there no need to depict the dahmer again he was portrayed perfectly and i like the way it also focused on the homophobia and racism at that time and the disdain from the police towards those group minorities finally netflix gave us a good series to watch because its been a while that they did,POSITIVE
90,90,8.0,27 September 2022,"First things first: Evan Peters is great. Which isn't surprising, especially for those who watched American Horror Story. He deserves an award for this interpretation of Dahmer, as far as I'm concerned.

But everything else is just... Boring. It's not supposed to be gore or visceral, but Netflix's approach is a little bit too soft for this kind of story. Not only that, it lacks historical accuracy. By ""saving"" viewers from certain details of Dahmer's crimes, people who didn't know the story beforehand might still be unaware of the full extent of his madness, by the end of this series, and yes, that fact contributes to the feeling of empathy that many of the viewers might develop for him, throughout the story.

I'm being purposely vague, so I don't spoil anything, but in the end, I'm very disappointed, the 6 out of 10 is just because I loved E. P's performance, nothing else.","September 21, 2022 (United States)",first things first evan peters is great which isnt surprising especially for those who watched american horror story he deserves an award for this interpretation of dahmer as far as im concerned but everything else is just boring its not supposed to be gore or visceral but netflixs approach is a little bit too soft for this kind of story not only that it lacks historical accuracy by saving viewers from certain details of dahmers crimes people who didnt know the story beforehand might still be unaware of the full extent of his madness by the end of this series and yes that fact contributes to the feeling of empathy that many of the viewers might develop for him throughout the story im being purposely vague so i dont spoil anything but in the end im very disappointed the out of is just because i loved e ps performance nothing else,NEGATIVE
91,91,9.0,3 November 2022,"This was truly an amazing piece of TV. Initially the first few episodes are alittle slow, but then the direction and filming of it takes a great turn. The main focal actors deserve awards for their show and what they brought to it. Shows like this always.make me feel for how it must be for the families to relive this, and most are surely angry when it's for TV viewing. I fully understand that but I think these shows do cast light on the terrible things that happened before our time and allow us to praise and show love for the deceased. I honestly hope the families move on and have been able to have great.lives after this.","September 21, 2022 (United States)",this was truly an amazing piece of tv initially the first few episodes are alittle slow but then the direction and filming of it takes a great turn the main focal actors deserve awards for their show and what they brought to it shows like this alwaysmake me feel for how it must be for the families to relive this and most are surely angry when its for tv viewing i fully understand that but i think these shows do cast light on the terrible things that happened before our time and allow us to praise and show love for the deceased i honestly hope the families move on and have been able to have greatlives after this,POSITIVE
92,92,10.0,21 January 2023,"There are excellent performances by the lead actors - Evan Peters as Jeff, Richard Jenkins as his father Lionel and last but not least Niecy Nash as his neighbour Glenda. Khetphet Phagnasay as one of the victims fathers was also very good. The rest of the cast were adequate.

If you're old enough the story is well known and here was dealt with in an interesting way. It starts with Dahmer's arrest and then is told in a series of flash backs and forward to some of the events in the story, some covered more than once from slightly different points of view. While I quite liked this some people may find it a little confusing.

Where the series looses points for me is that there is too much padding and repetition in many of the episodes making them drag. The series could have been cut down to 5 or 6 one hour episodes without loosing the story and it's impact and would have been far better.

5 out of the 6 points I rated it are for the lead actors performances especially Evan Peters.","September 21, 2022 (United States)",there are excellent performances by the lead actors evan peters as jeff richard jenkins as his father lionel and last but not least niecy nash as his neighbour glenda khetphet phagnasay as one of the victims fathers was also very good the rest of the cast were adequate if youre old enough the story is well known and here was dealt with in an interesting way it starts with dahmers arrest and then is told in a series of flash backs and forward to some of the events in the story some covered more than once from slightly different points of view while i quite liked this some people may find it a little confusing where the series looses points for me is that there is too much padding and repetition in many of the episodes making them drag the series could have been cut down to or one hour episodes without loosing the story and its impact and would have been far better out of the points i rated it are for the lead actors performances especially evan peters,POSITIVE
93,93,9.0,6 April 2023,"I'm a fan of Ryan Murphy as his works are real and dig raw and it feels like madness, as he shows the grit and dirty like happenings of raw real life stories so well(evidenced by ""American Crime Story"", ""Impeachment"", ""American Horror Story"", and ""Feud"": Beatty and Joan""). So with this special ""Netflix"" limited series ""Dahmer-Monster: The Jeffrey Dahmer Story"" it was raw, blunt, and brash in it's showcase of one crazy real life monster in serial killer Jeffrey Dahmer(the wicked and good Evan Peters). The murder scenes are brutal and very blood like with nightmarish gore. Still along the way aside from the horror this series goes in depth and in detail about Jeff's troubled life and upbringing that lead him to be a monster, as shown are his being from a broken home, and his early love for road kill, which would all shape his different lifestyle on the Milwaukee streets which involved encounters at bars and bathhouses, after his exile from Ohio, and the military after his bored south Florida stay, in which Jeff passed some time working, staying with grandma, drinking beer and orange crush soda aside from his other strange hobbies. It's like a real life like bio of a serial killer, and you the viewer feel the pain of the victims families, and Jeff's father Lionel(the good Richard Jenkins) suffers the sorrow and heartbreak of what his grown son Jeffrey has become. Overall this was a tough brash series that grips your interest while you witness the difference of one Jeffrey and all while feeling the pain of the victims and their families.","September 21, 2022 (United States)",im a fan of ryan murphy as his works are real and dig raw and it feels like madness as he shows the grit and dirty like happenings of raw real life stories so wellevidenced by american crime story impeachment american horror story and feud beatty and joan so with this special netflix limited series dahmermonster the jeffrey dahmer story it was raw blunt and brash in its showcase of one crazy real life monster in serial killer jeffrey dahmerthe wicked and good evan peters the murder scenes are brutal and very blood like with nightmarish gore still along the way aside from the horror this series goes in depth and in detail about jeffs troubled life and upbringing that lead him to be a monster as shown are his being from a broken home and his early love for road kill which would all shape his different lifestyle on the milwaukee streets which involved encounters at bars and bathhouses after his exile from ohio and the military after his bored south florida stay in which jeff passed some time working staying with grandma drinking beer and orange crush soda aside from his other strange hobbies its like a real life like bio of a serial killer and you the viewer feel the pain of the victims families and jeffs father lionelthe good richard jenkins suffers the sorrow and heartbreak of what his grown son jeffrey has become overall this was a tough brash series that grips your interest while you witness the difference of one jeffrey and all while feeling the pain of the victims and their families,POSITIVE
95,95,8.0,17 February 2023,"This show is just outstanding, so far I've seen this three times this week.

This is how good it is the acting, direction, editing, casting, cinematography everything is mind-blowing Each and every actor deserves appreciation yes each every actor because of all of them were just pitch perfect especially peters, no joke I've seen this kind of acting after a long long time, he was ridiculously good, he nailed this role(not exaggerating he actually did) this is probably the only show that actually feels like set in 70s, 80s and 90s which is good thing for sure.

Now I've given you a pretty good idea how awesome this show is, the story is based on real events but bits and pieces are still fictional, not to violate the true events too much, the gruesomeness, sexual scenes, violence is shown in a moderate way which a good thing, the makers didn't rely on these factors but a good story and a team of good actors giving their best performances..

Now whatever I've said above has nothing to do with the real life events or people at all, i only talked about how great the ""show"" is I do understand how heartbreaking and terrifying it must've been for the victims and their families, my prayers goes to them, god bless them they sure did not deserve to leave the world like that, Jeffrey dahmer was a horrible and messed up human being who didn't deserve to live, and people who are going to sympathize with him after the show, no you don't...it's Evan peters who did a great job with his acting, give him the credit for that.. This show does not glorify that killer or the pain he caused to the victims and families, it is only a cinematic piece of art, this show clearly showcases dahmer as the ""Antagonist"" and victims and their families as ""protagonist"" this why I liked this very much.. And i believe you will too..","September 21, 2022 (United States)",this show is just outstanding so far ive seen this three times this week this is how good it is the acting direction editing casting cinematography everything is mindblowing each and every actor deserves appreciation yes each every actor because of all of them were just pitch perfect especially peters no joke ive seen this kind of acting after a long long time he was ridiculously good he nailed this rolenot exaggerating he actually did this is probably the only show that actually feels like set in s s and s which is good thing for sure now ive given you a pretty good idea how awesome this show is the story is based on real events but bits and pieces are still fictional not to violate the true events too much the gruesomeness sexual scenes violence is shown in a moderate way which a good thing the makers didnt rely on these factors but a good story and a team of good actors giving their best performances now whatever ive said above has nothing to do with the real life events or people at all i only talked about how great the show is i do understand how heartbreaking and terrifying it mustve been for the victims and their families my prayers goes to them god bless them they sure did not deserve to leave the world like that jeffrey dahmer was a horrible and messed up human being who didnt deserve to live and people who are going to sympathize with him after the show no you dontits evan peters who did a great job with his acting give him the credit for that this show does not glorify that killer or the pain he caused to the victims and families it is only a cinematic piece of art this show clearly showcases dahmer as the antagonist and victims and their families as protagonist this why i liked this very much and i believe you will too,POSITIVE
96,96,6.0,26 September 2024,"I'm starting to love Netflix's high octane mix of genres. They can do stuff that network TV can't/won't do. The monsters series is another great watch IMO.

The cast is great and the cinematography is on point. I started watching this as something to have on in the background but quickly got hooked. It can be slow in parts but quickly ramps up with some comedy and a gripping change in mood. This coupled with an all star cast makes this series a must watch. It starts with a graphic murder scene and carries on with eccentric characters with bizarre motivations. It also seems very authentic to the time period.","September 21, 2022 (United States)",im starting to love netflixs high octane mix of genres they can do stuff that network tv cantwont do the monsters series is another great watch imo the cast is great and the cinematography is on point i started watching this as something to have on in the background but quickly got hooked it can be slow in parts but quickly ramps up with some comedy and a gripping change in mood this coupled with an all star cast makes this series a must watch it starts with a graphic murder scene and carries on with eccentric characters with bizarre motivations it also seems very authentic to the time period,POSITIVE
97,97,9.0,7 November 2022,"The first few episodes were good and I really wanted to know what would happen next. In my opinion, the series was then unnecessarily drawn out. It would have made more sense to make it a mini-series.

However, special praise goes to Evan Peters, for me the successor to Leonardo DiCaprio. Fantastic acting! I hope for his sake that he will no longer be seen only in streaming series, but will also make it into feature films. He has what it takes!

It's fun to see Evan Peters in the role of the serial killer, and the creators have more than nailed his look as well.

The racist view of the police, who don't take the black neighbor seriously, as well as the relatives of the victims, because they were mainly black, Asian or Hispanic, is well portrayed.","September 21, 2022 (United States)",the first few episodes were good and i really wanted to know what would happen next in my opinion the series was then unnecessarily drawn out it would have made more sense to make it a miniseries however special praise goes to evan peters for me the successor to leonardo dicaprio fantastic acting i hope for his sake that he will no longer be seen only in streaming series but will also make it into feature films he has what it takes its fun to see evan peters in the role of the serial killer and the creators have more than nailed his look as well the racist view of the police who dont take the black neighbor seriously as well as the relatives of the victims because they were mainly black asian or hispanic is well portrayed,POSITIVE
98,98,7.0,27 November 2022,"Evan Peters did a tremendous job. A dark show, yes, but it was very interesting. Quite sad actually, both on the victims end and what their families had to go through. I would never sympathize with Jeffrey, but just imagine in a real world scenario that there was someone you knew, who's life took a turning point, that you can intervene and help them. But sometimes it's safer to stay on your side of the fence and mind your business, and that's the aggression this show captured. Sympathy for the victims, also fear and remorse. From beginning to end, it was a slow burn at first, but pretty good..","September 21, 2022 (United States)",evan peters did a tremendous job a dark show yes but it was very interesting quite sad actually both on the victims end and what their families had to go through i would never sympathize with jeffrey but just imagine in a real world scenario that there was someone you knew whos life took a turning point that you can intervene and help them but sometimes its safer to stay on your side of the fence and mind your business and thats the aggression this show captured sympathy for the victims also fear and remorse from beginning to end it was a slow burn at first but pretty good,POSITIVE
