Rating,Review_Date,Review
8.0,29 September 2024,"The first season was great, entertaining, fresh. Sure, some things were far-fetched, but okay I'll play ball - Sly cracks a joke here there, so all forgiven and forgotten.

The second season is hard to believe (even more so), full of family/girlfriend drama, and I just cannot help it bt laugh at their supposed toughness. I guess Sheridan was busy with other projects, lol.

Also, what is wrong with the wardrobe? They wear ridiculously silly suits and yet carry themselves like kings. Please, someone from Tulsa tell me this isn't how you dress over there:)

Don't get me wrong. This isn't your Netflix BS, it is entertaining. But it has flaws."
7.0,14 November 2022,"I really like this show . It's a bit unbelievable but mostly entertaining . The humour Stallone brings to the character ( of the writers ) evens out the bits that are absurd.

Stallone brings a nuanced performance of a recently released from prison monster. Who is given the opportunity to move to a south western state and earn for the bosses back home .

He makes the best of a situation he rather not be in .

A fish out of water no . A shark in a different ocean maybe more like it .

This looks like it's going to be a fantastic addition to a historical and legendary career of one of hollywoods greatest box office draws of all time .

Stallone is in his element and he delivers the goods ."
1.0,23 May 2023,"The series is off to a great start! At least I had to grin a lot during the first episode, because I found the realization good. Sylvester Stallone as Kapo is excellent, the role fits him perfectly. You can say that the series is not the reinvention of the wheel, but you have from episode to episode desire to look further. Not many series manage to do that in this day and age. Apart from Stallone, the other actors are also well cast. The acting level varies a lot, but that's not too bad. It is not a documentary 😉. Only the end of the season was a bit disappointing for me, I expected a bigger bang. Nevertheless, I look forward to the future seasons 🤗. I can recommend the series with a clear conscience, even if it gets ""only"" 7/10⭐ from me.

Overview of the individual episode rating: Episode 1 = 9/10⭐ Episode 2 = 7/10⭐ Episode 3 = 7/10⭐ Episode 4 = 7/10⭐ Episode 5 = 7/10⭐ Episode 6 = 7/10⭐ Episode 7 = 6/10⭐ Episode 8 = 7/10⭐ Episode 9 = 7/10⭐"
9.0,4 May 2024,"I'm a big fan of mafia shows/movies and after watching Sopranos for the third or fourth time, I looked for something somewhat similar and was suggested Tulsa King by Google and many positive reviews.

Stallone is not believable as a mob boss and the general vibe of the show feels cheesy. The first episode also makes it clear that being ""inclusive"" was one of their main concerns when making the show, rather than being realistic. I found this to be a huge turn-off and after things got even more unrealistic in the second episode, I turned it off.

If you like mafia shows and movies that have a realistic feel to them, this show isn't for you."
9.0,13 November 2022,"I didn't know anything about this. I found out by accident. Look, I am a Stallone fan. Have been since Rocky, Rambo, Cobra. Even M. A. S. H. (1970...yeah I'm dated now). Stallone, in my eyes, deserves the upmost respect for his craft. When I was a kid he was a talking point for humor from my peers. Fast forward to today, this man has weathered the hollywierd storm. He has outlasted his peers and become something so much more. Ahnold? Willis? This man is a gem. Imagine, 75 and going strong. Great actor, good eye for a dying business and very, very good start to his first adventure into streaming tv. I take me hat off for you sir."
9.0,26 January 2023,"Slyvester Stallone is a legend!

10 episodes where a mafia capo is exiled from his family after 25 years in prison and you will empathize every minute of it.

I liked the show, but maybe it's because I'm a big fan of Sly. It is possible to come across cliches from time to time, as if the story was formed when many movies and TV series came together.

However, it easily adapts the audience to the story with its fast pace, simple script and pretty good acting. While watching you will not see any nonsense that you would think ""what is this?"" Everything works in harmony with real life. Keep punching, Sly! God bless you."
9.0,26 November 2022,"So I have always been a fan of Sylvester. Yes, he has gotten older (as we all do) but we MUST stop comparing his Rocky and Rambo movies to his latest works. I will admit, I was guilty of this and as a result, I ended up thinking that his latest movie (the Samaritan) was not up to snuff and truly, the movie was probably a B at best. I am not sure that was entirely because of Stallone though. In any case, THIS new series (Tulsa King) is ABSOLUTELY, WITHOUT A DOUBT, worth the subscription price you may or may not have to pay. The part of Dwight ""The General"" Manfredi was 100% made for nobody but Stallone. He plays the part so smoothly and you actually believe that he really is part of the mafia....and with such humor that I find myself laughing many times throughout each episode. I actually have an alarm set on my phone to remind me that a new episode is about to drop (on Sundays) and I get excited (as I do with Yellowstone). I truly hope people will give this a chance and let this series be the series that Stallone can come back with and allow him to ride off into the sunset (hopefully years from now :) :)

My only beef is the fact that only one episode is released each week (yes.... I know that this is how series are...but still I find myself feening for more). LOL)"
7.0,30 November 2022,"I've watched the first three episodes and frankly after the first one I was hooked. This is interesting. I want to see what happens next. I see a man who was knocked down, picking himself back up. And although there is adversity along the way he seems to be making progress.

I like this show what can I tell you.

I've watched the first three episodes and frankly after the first one I was hooked. This is interesting. I want to see what happens next. I see a man who was knocked down, picking himself back up. And although there is adversity along the way he seems to be making progress.

I like this show what can I tell you."
10.0,20 November 2022,"I didn't expect to like this when I watched the first episode last week because I'm not really a Stallone fan. Let's face it, his fame is from playing dumb angry guys and it's a different world we live in these days.

But I've been pleasantly surprised here. I've watched the first two episodes now and they're well thought out and well carried out.

I like the modern angles that they've thrown in, like the weed farm. And I also like that they didn't make Stallone's character woke which seems to be the trend in television these days.

I'm eagerly looking forward to seeing how the season plays out!

EDIT: I just finished watching Episode 6. They're convoluting the story with too much family drama. Sometimes less is more and we don't need the plot going in a dozen different directions. I'm removing a star from my original rating because it's making the episodes slightly less enjoyable. If I wanted family drama, I'd watch a sitcom."
7.0,11 January 2023,"Tulsa King is currently being shown on TV here in the UK (Jan 2023) and I randomly came across it last night as I was flipping around channels, seeing what was worth watching. I was surprised to see a Sly Stallone TV series and didn't think he'd been in one before. I have to admit, I think Rocky is the only Stallone movie I can remember ever seeing, so it's not like I'm a massive fan but I do like his acting. I had a hunch this would be a good show and it is! I got engrossed in it straightaway. It's quite punchy, witty and Sly is very watchable and sharp. His character, coming from the big city, has a culture shock, having to settle in an out of the way, dusty, Bible Belt small town that's totally alien to him but he finds his footing straightaway and (unbelievably, of course) finds a business to get involved in, and a driver too, even before he finds a hotel / motel to stay in. Kind of silly, of course, but very entertaining and I like Sly's oomph even at his advanced age. Just goes to show, age is all in the mind (well, in theory anyway!)."
9.0,11 December 2022,"Can't say I've had many disappointments with sly throughout the years.. so I came into watching this very optimistic. After. First episode I knw this show Had potential. Good story line, and doesn't seem to be dragged out or to exaggerated. Already interested in a second season and how they would approach it.. I was looking for a lil more action but it still keeps your interest without a lot of it.. I dnt think any other actor would've drawn me into this but either way good plot.

5 episodes in and let's keep up the momentum.. I would like to see how this develops in the nxt few episodes...💪🏽💯💯💯"
7.0,13 February 2023,"The first episode has some cliche tropes and cringy lines. Stallone's character just stopping in at the first weed shop he passes and strong arming them out of 20% was almost too much. It gets back to reality and develops the characters and story before taking off to extreme fiction again. It's entertaining and I'm looking forward to season 2. I don't recall any nudity and there's no sex scenes, and that's not a bad thing. It seems pretty mild for a few episodes and then the violence ramps up to what you would expect from a mafia action movie. I'm still wondering how he booked the penthouse suite without a credit card."
5.0,12 December 2022,"Seen the 5 first episodes, and great story so far.

But the plot: ex, Italian gangster, out of prison, and moves to another ""country"" , and in his own, old way, makes a business as ....a gangster.

Impressing, how fast you can get a gangster business running, and even more, how fast he learns how to operate a smartphone and a PC, after spending 25 years in prison 😉

Stallone does a great figure, and the acting is so far on track.

Write-off, from the great serie on Netflix, Lilyhammer. Just without the snow

Looooved that, but the humour runs also in Tulsa King, so I will keep watching. Give them Hell, Sly."
9.0,25 November 2022,"I live in Tulsa. While Stallone's character is entertaining, as is most of the cast, the writing is more out of touch with reality than Stallone's character is. You can't just walk into a dispensary and say ""It's okay - I'm just looking around"" when they ask for your MM I. D. card. You wouldn't have to supply the dispensary with a security camera - they already have lots of them. A loaded Lincoln Navigator costs more than 50k. In almost every situation he's in, the police would have been called within seconds. I've only seen the first episode, but the ""wrongness"" of this show just goes on and on. But it's moderately entertaining."
9.0,28 November 2022,
10.0,21 October 2023,"This series is a beautiful blend of tough, funny, sweet, sad and every other kind of emotion out there. Didn't really think it was possible but it does have it all and oh, how nicely is delivered. Amazing work on getting a such on point cast, having the right music for the right time, fabulous camera work, great script with the right amount of funny and sass.

For some reason I have never been a fan of Sylvester Stallone and have seen minimal films staring him but I get it now. He's got charm, he's got charisma, he's got talent and most of all, years of experience. There much to admire.

I enjoyed every minute of it and eager for more."
9.0,11 January 2023,
7.0,13 November 2022,"The series is promising if you know what are you going to find from an actor like Stallone. The script is Ok, settings are great including real Tulsa locations and cast is acceptable.

The series starts great because Stallone fits on the character perfectly even he is actually 76 years old. Still credible and some scenes made me think to Clint Eastwood in Grand Torino. I'm not going to spoil anything saying both are great actors in his most repeated and common roles. The series starts strong. Sly interpretation is great and it can become better. So, overall, the series has potential, so let's give it a try. Why not?"
10.0,30 January 2023,"Finally, Sylvester Stallone is in the right place, and more importantly, in the series. He as a persona, very suitable for such a series and a character in the series. But it's not all that smooth.

The series, which is its main very good plus, is light. Though it has some good action going on in places, it is easy to watch. The main characters are well delineated and visually memorable (but not the names). A topical and modern comedy that can't be called very funny, but makes you chuckle.

At times there is strange acting and incomprehensible character motivation, especially one of the characters. The plot is uncomplicated and quite ordinary with its variations, which does not make it stand out among other similar shows besides Stallone.

Although the series on season 1 and has no particular flaws, but I personally have a feeling that the series will roll because of the lack of ideas and poor further implementation, but I hope I'll be wrong. After watching season 1, I can say that it's a good, light, dramatic crime to watch."
6.0,6 December 2022,"EDIT: For those rating this by comparing it to The Sopranos's, Tulsa King is not that. It's an off beat comic-drama in the Lillyhammer style. Take it as such and you'll enjoy the ride...now back to my review..

What a pleasant surprise. Can't believe I'm liking a Stallone project this much. Just binged the first four episodes and found myself loving his character and the storyline. Nice ensemble cast that develops through the initial episodes. Perfect blend of a quasi-serious subject matter with comedic interludes wrap the storyline up nicely. Not surprised this series was immediately renewed as its got some interesting quirks, offbeat scenes an7d solid writing. Great setting out in the ""middle of nowhere"", Tulsa! Who would of thought Stallone would bring Hollywood to Oklahoma? Now I find myself counting the days until the next episode! Way to go Rambo!"
9.0,18 December 2022,
7.0,3 December 2022,"I had my doubts, however, exceeded my expectations. All the likable qualities of Stallone are wrapped tightly within his best character since Rocky and that other forgettable movie where he played a disabled, local police officer.

Dwight is a touch of ""Balboa"" and a Sapronoes player.

Similar to Ozark, Dwight relocates via the mob to Tulsa, Oklahoma. Of course, Dwight, named after Dwight D. Eisenhower, begins building his empire with mob business savvy. A true antihero, Dwight works to make his friends money.

Don't see much ""Yellowstone"" influence - except for the likable characters and integrated, story lines.

Good for Stallone for taking a chance."
2.0,8 January 2023,"""Tulsa King"" has an old, tired premise, with many contrived moments so you have to suspend disbelief. This is another installment from Taylor Sheridan showcasing rural America and sweeping horse ranches. This time, though, it is more of a comedy, thanks to Sylvester Stallone's endearing mix of self-deprecation and smugness. Although the large cast of characters is mostly likable, it is Stallone's ""it factor"" that evidently carries the show. Without him, this would just be comprised of a string of unfunny skits. I stay on week after week mostly looking forward to all of the Stallone scenes with his sidekicks, especially Martin Starr as Bodhi, Max Casella as Armand, and Jay Will as Tyson. ""Tulsa King"" is a fun, relaxing watch if you don't nitpick the logistics too much."
9.0,16 April 2024,"You know the stereotypical Nic Cage movie with the cheesy writing, horrible lines, and even better delivery? That's Tulsa king.

The story advances as if it were simply just ticking boxes on a to do list. You don't feel anything for a single character and there's very little tension. Things just always work out the first time.

The best way I can describe Tulsa king is like this: you know when you watch a movie after smoking a joint and it's hard to take anything seriously because you're hyper aware of the fact that it's simply people saying lines and they aren't really their characters? That's Tulsa king."
10.0,22 December 2022,"Well, the Hypercritics and Overanalysts have spoken. I choose not to be one of them.

I will acknowledge (and not disagree with) some of their points. I don't know if the show is a comedy with serious segments or a drama with comedic segments. Much of the story is unrealistic and I get the criticism some of the writing seems formulaic.

I don't care.

Fact is, from what I've watched so far, I'm entertained. I can find the meaning of life from sources other than Hollywood, though I take an occasional lesson from one show or movie. Those of us that work day-to-day experience enough of what matters to know what matters. It doesn't take some heavy opus to show me the way.

At least they made Stallone what he is--70 something as opposed to 40 something, and he's acting in his zone--not overly deep.

If you expect ""The Godfather"" (and I love it, BTW) with every mob movie/series, move on. If you just want to enjoy something for an hour away from the rest of the world, tune in (at least so far.)"
10.0,24 November 2022,"This is a really great show. It has the potential to be the next Sopranos or Breaking Bad. Hope they are not messing it up. Great build up in the first two episodes and a lot of comedic elements which work great. Exactly the show I was waiting for featuring Sly. Schwarzenegger should take a close look on how this kind of ""old man"" show can work and be so good. I waited years for King Conan to happen... and know it will never BUT Arnold, please!!! Bitte mach eine Serie, wie Sly! Eine Serie, wo Du den Bösen spielst und anderen eins aufs Dach gibst! Please Arnold make a series like Sly! It is never to late... and Silvester Stallone is showing it!"
8.0,21 November 2022,"Sylvester Stallone is a true icon. Wonderfully written with a mix of drama and comedy. Sly is right on point with his character, and his costars are really good too. Great storyline as well. Only have seen to 2 episodes, and I want more! Makes me proud to be Italian lol. If you thought Sly was great in movies, you are in for a treat, because he is even better in this television show! And he's 75? You wouldn't know it. If you are a Sylvester Stallone or mob movie fan, give this show a shot. I promise you that you will enjoy every minute of it, and like me be on the edge of your seat waiting for next week!"
7.0,23 September 2024,
9.0,20 July 2024,"Greetings from the other side. Tulsa King has some issues with its writing, but I still found the show enjoyable.

Many of the scenes are very hard to believe, but if you just go with it, Stallone is very entertaining. Yes, he is older now but still looks tough, and he's the type of bad guy you cheer for.

The few bad things that he does initially, he ends up taking care of them later. It's like they become his family, and he does whatever it takes to look after them.

He does end up causing trouble for his friends, but that's because he ends up bumping heads with other criminals.

It's a good collection of characters in the show, and I did enjoy watching it. I hope there is a season two. I recommend giving the show a watch, especially if you are a Sly fan."
7.0,14 November 2022,"Sylvester Stallone is officially back with a non pc action/comedy, he actually has great comic acting and Timing! This is for your old school action /comedy fan's. There won't be a massive intellectual storyline but as long as we get to see Stallone beat up some people I'm happy. Martin starr is also very good as the wimpy dispensary store owner, He's a very good actor and is underrated in the roles he takes on. I love watching the action stars of the 70/80/90s. It's great too see them keeping this genre alive with old school action and humour. You don't need them to dress up in skin tight uniforms and have magical powers to have a solid action movie/ tv show. This is a breath of fresh air and I hope they keep making programs like this and keep away from superhero stuff."
9.0,20 November 2022,"Don't get me wrong, I really like this series and I've always loved Stallone. That being said, I also believe ""old dude"" Stallone is much more interesting than ""younger, hot"" Stallone. The only thing I don't like about Tulsa King is that it reminds me so much of Lilyhammer, I think Steve Van Zandt should be mentioned in the credits. Lilyhammer is on my list of all-time favorite shows. I love everything about it and I've watched it several times. So many, in fact, that it seems like I've already watched Tulsa King, as well. So far (2 eps in) it's like a scene by scene recreation. Good thing I needed a new series to obsess over, the bad thing is, I've already seen it. Hopefully, future episodes will be a little more original."
7.0,26 December 2022,"Okay, so I started watching this while isolating due to covid - going into the show with zero expectations. I really enjoyed it and am now watching it a second time having talked my husband into watching. We are really enjoying it. And I gotta say, whoever wrote that FaceTime scene with Joey - you got me twice! I was just in tears. The writing is good - gets the story told but in an emotional and efficient way. I've liked a lot of Stallone's past works - but for some reason I wasn't expecting a lot from this show. But here I sit at 6 am watching for the second time. I may have to check out Yellowstone now.

I'd give Tulsa King a 10, but we haven't made it to the end yet have we? I'm expecting to love it, though."
3.0,12 January 2023,"Mafia soldier, out after 25 years in the big house, is banished to the hinterland (Tulsa, OK) to set up shop for the Family. He puts together an unlikely crew, mixes it up with the local hoods, evades the Feds, all the things you'd expect.

Stallone will never be mistaken for a good actor but he has a certain charm that makes it easy to forget. The story and characters are mostly unbelievable and not terribly imaginative. There are no surprises, nothing you haven't seen a hundred times before. Don't expect realistic depictions of crime, criminals, or law enforcement. Less gritty, more feel good and quirky.

Still, I keep watching. If you don't take it too seriously, it's an entertaining ride."
10.0,25 November 2022,"I was really looking forward to Tulsa King - but it gets SO many things wrong, it's just not watchable. Whoever wrote the script has no idea what happens in Tulsa, or how pot farms work, or how pot stores work, or how the banks and federal government are involved. Whoever wrote the script has no idea who Oklahoma people are, or how we behave, or what we do.

On the flip side, a lone gangster from New York wouldn't last very long in Oklahoma. While most Oklahomans are welcoming and friendly, there is a ""militia"" element that would ""disappear"" (or ""redneck justice"") a lone New York gangster very quickly and efficiently - which would make a much better story than what was written for Tulsa King.

In summary, if you like Tulsa King, you have absolutely no idea what really goes on in Oklahoma!"
9.0,9 October 2024,
10.0,14 October 2024,"Taylor Sheridan has done it again. The whole cast, especially Sylvester Stallone nailed their roles. Each character is unique with their own interesting backstories, making it feel like you're watching a modern western series.

The storytelling is top-notch, blending intense action with heartfelt moments. The cinematography captures the rugged landscapes perfectly, adding to the authentic western vibe. The dialogues are sharp, keeping you engaged throughout. It's clear that a lot of thought went into developing each plotline, ensuring that every episode is compelling. If you're a fan of westerns or just great storytelling in general, this series is definitely worth checking out."
10.0,26 November 2022,"I'm so excited for this series. I feel like the writing is superb, and Stallone was made for this role. He knocks it out of the park, I am a fan. This is very comical and it's awesome to see comedy in these types of shows. I laughed a ton.

Tulsa king hits on every point. I've always been a fan of the rocky movies and I still watch them to this day to find inspiration, so far I feel motivated after watching the first episode. It's very impressive how he gets on his feet after being in prison for so long. He has class and style, and let's nothing get in his way. All in all I highly recommend the Tulsa king for anyone looking for a great evening."
7.0,2 December 2022,"I really wasn't sure what to expect when I began the first episode but it became clear by the end I was going to be thoroughly intrigued to find out and haven't been disappointed! With some classic mob story line, brilliantly placed humor and building suspense now three episodes in i'm completely hooked to see where this ride takes me. Stallone uses his now well honed talents to bring an aging removed gangster persona to life in a way I didn't expect. The supporting cast adds flavor in so many different ways with a vast sea of storylines that add to overall plot of the show. I hope writers don't lose sight of the masterpiece they are unfolding here because for the first time in a long long time, Tulsa King shows promise of being absolutely epic on many many levels."
10.0,23 September 2024,"I was an IMDB user before FB even existed / and I have never ever in my life left a review, but the Italian Stallion deserves one. This show is a mix of Ray Donovan - with a pinch of Breaking Bad, and a sniff of the sopranos. Stallone is in the fall of his career, but his acting is his prime. The cast is so well done, the majority start as chickens - but they slowly turn into eagles when they realise the opportunity given by them in their somewhat mediocre life in Tulsa. The cast is so strong, especially all new characters joining along the season. So many character actors (for those of you that don't know - the types of characters whose name you don't know but you know their face) - Domenick Lombardozzi (ray Donovan series) - Ritchie Coster - Neal McDonough (suits and ray donovan) - Frank Grillo (always underrated imho) - Barry Corbin - Alan Peterson - Max Casella - and many more. Season 1 was kinda 'get into it' - season 2 started so strong - love it, and Stallone is really a gem of an actor in the autumn/winter of his career."
7.0,15 November 2022,"This reviewer is indeed a Stallone fan, in spite of the fact that not one of his films made my IMDb list of the best films of all time (more below). Possibly that is because, with Sly, you do not expect perfection, merely a good time. With this ""vanity"" series, a good time can indeed be had, but not everyone is going to be pleased. On paper the Stallone/Sheridan combo is the odds-on favorite for an early knockout. In reality however the false bravado of the writing strikes a off note, as this oddball character lacks the sincerity of the Rocky/Creed films, and even lacks the chewy moral center of his most recent hit, Samaritan. (An under-rated film, BTW). So, bottom line, not for everyone. ((Designated ""IMDb Top Reviewer."" Please check out my list ""167+ Nearly-Perfect Movies (with the occasional Anime or TV miniseries) you can/should see again and again (1932 to the present))"
10.0,13 November 2022,"I was pleasantly surprised. Main character is like a ripple in a water that was too calm for too long. At 76 it is pretty impressive he can still land a role like this. It is also very inspiring. Perhaps this story will remind everyone it is never too late to start all over, if you have what it takes. Everything else, like new tech, are just details. Main rules never change. It's all about hustling. Kinda like undercover billionaire reality show, but on the other side of the law. They should have a shark tank for business ideas for criminals. That would be a hit reality show :D. I can't wait to see how this story develops. I will definitely continue to watch."
7.0,12 January 2023,
5.0,12 December 2022,"The show is just getting heated up by the fifth episode and shows a great deal of potential for becoming an even better production as the cast further grows into their roles. The role fits Stallone like a glove. Stallone's character at this point in the season has formidable enemies. Elements in his Mafia family have sought to undermine and destroy him since he has been in prison. A vicious biker gang opposes his activities. And the local Sheriff's Department is on the payroll of the outlaw MC. It will be interesting to see how Dwight ""The General"" Manfredi deals with the odds being stacked against him as he forms a crew and rakes in the cash. The show so far is well-written and well-acted. Let's hope they stay on course and don't run off the rails with unrealistic story lines. The ""Sopranos"" prequel did just that and was universally panned. The writers of the prequel destroyed any opportunity of the movie sponsoring a new series."
10.0,9 January 2023,"I am sure you read the premise in other reviews and no spoilers here. It is generally a good show and for me personally what made me give this a 7 was mostly the writing and the finally was a bit of a let down. No real surprises and I think 9 episodes wasn't enough so it just seemed like they tried to cram too much into the last episode of the season.

The season has quick emotional swings in a number of Dwight's relationships that were all predictable and often rushed. The emotional development on a number of characters was too quick and dramatic as well. This goes both ways in either their loss of inner strength or going from someone that will faint from a sneeze to a stone cold killer. The changes are almost instant and would have been better if it was done over time versus rushed.

Overall, if you like Stallone you will enjoy the show."
10.0,16 November 2022,"I was looking forward to the pilot of Tusla King because of the writers and directors involved. I know it's early days, but you would expect the first episode to grab your attention. The only thing that surprised me was how much of a non-event it was.

Stallone's acting is wooden and he maintains the same expression through every scene, though that could be he literally can't move his face at this point. He also delivers his lines almost mumbling. It seems a very strange choice of lead to cast for this.

As for all the early 10 star reviews...I'm going to guess that's industry intervention or there were a lot of people high on meth while watching it.

Here's hoping it gets better."
10.0,26 January 2023,"This series is so well written and directed, I don't know why more people aren't recommending it. It's funny heart warming and addictive. I was hoping for something good and Mr Stallone didn't let me down. My only concern is that I don't know if there's another series after this one . This series is so well written that it can go anywhere. I don't want to spoil the story but I'm sure you know that Sylvester Stallone plays Dwight Manfredi a New York Mafia capo, and he's been in prison for some years, now he wants his payback. Without wishing to be horrible, Stallone's language and speech has no connection to his previous roles so please give the programme a view, you won't regret it. Thank you Mr Stallone, it's very very entertaining."
10.0,25 December 2022,"Glad to see Sly, in entire episodes, and not just advertised as a main character, and just be in the film a couple of minutes (Don't know why he does movies like that), any way great acting ""Gangster hard"" great cast and the story is going somewhere!!!

It is rare to see an actor's entire potencial and Sly is knocking out of the park, kicking ass, awesome acting and great story, might be a bit premature but I like where this is going, good Tv Show I've seen in a while, Sly never dissapoints, I,ve been a fan since the 80's, watched every movie hes made, I like his style mixing old with the new. A New Gangster series is always welcome."
