Rating,Review_Date,Review
6.0,11 October 2022,"The Boys is one of the best Superhero shows I've ever seen. While Season 1 was the best season of the series, Season 2 and 3 were also both very good and absolutely worth watching. Season 3 was fantastic, Jensen Ackles was the perfect actor to add to this already incredible show! This show continues to amaze as it's not afraid to try new things and is a show that is definitely for adults. It has no problems being offensive and making you feel squeamish. You don't even have to be a fan of superhero shows to enjoy this. It's violent, funny, thrilling, etc.. Everything you want in a good superhero show. Season 4 just added Jeffrey Dean Morgan to the cast. Another great addition to an already incredible cast. I don't know what else I can say except I absolutely love this series and can't wait for more to come!"
5.0,5 July 2024,"Season 4 of The Boys is close to unwatchable.

Violence and gore are ok as long as they're justified and part of the plot, in season 4, it feels like it's there just to A, fill up the time and B, because the writers are simply deranged

But the biggest problem, as many other viewers point out, is that it is way too political

Hollywood and Hollywood-adjacent screenwriters and showrunners need to understand that the audience does not want political views shoved down their throat

I guess it's going to take a few more years, box office bombs and scathing reviews for them to understand it, but they'll get there in the end

hopefully."
9.0,9 July 2024,"The boys started really well, but from the last episode of season 3, the show has been going downhill. The story has stopped progressing, and the creators are only adding stuff to generate shocking reactions from viewers. Unfortunately, this isn't working anymore. Weird scenes looked good when the story was moving forward, but now that it isn't, I am just unable to watch it anymore. The performances of all the actors are good, but the writing has been really bad. The characters are making weird choices that don't match their personalities, and the attempt to stretch things out is very visible on screen. All in all, The Boys has fallen off."
9.0,22 October 2020,"This Amazon series is set in a world where there are superheroes; they aren't typical superheroes though; they work for the powerful Vought Corporation and consider ratings and profit to be more important than saving lives. They are also arrogant, disillusioned or generally unpleasant. The worst of these are 'The Seven', the most senior heroes who are heavily marketed by Vought. Working to expose them is a group known as 'The Boys'; led by Billy Butcher who is convinced that leader of the heroes, Homelander, is responsible for the disappearance of his wife. We are introduced to each group via new members; Hughie Campbell joins The Boys after ultrafast hero A-Train ran through his girlfriend; and Annie January an idealistic young heroine known as Starlight who joins The Seven. Hughie and Annie become friends before learning what the other is doing.

When I first heard of this I thought it was just a case of Amazon jumping on the superhero bandwagon but then heard a radio review which made it sound like a series I might like... it most certainly is! If you like your heroes to be heroic and good rather than self-centred egomaniacs you might not like this but if you like to see conventions turned on their head this is great. Another major difference between this and more typical stories featuring superheroes is that this is definitely not family friendly; there is a lot of strong violence, some sex and nudity and possibly the most swearing I've heard in a TV show. The story develops well over the two seasons that are currently available with some good twists and plenty of interesting character development. The characters on both sides are interesting and the cast does a great job portraying them. While the story can be a bit dark at times it is lightened by its humour; often being genuinely hilarious as we see events that wouldn't seem the most obvious source of laughs. Overall I'd definitely recommend this to older superhero fans who are looking for something different. I can't wait for season three."
9.0,28 July 2019,Want to see what it would really be like with super heroes around? Check this out! No kids play here folks....not for kids. Best damn series on right now....about time!
10.0,28 October 2019,"Can't say I recall seeing Anthony Star in any films (and I'm an Aussie) but his performance as Homelander is really something else - someone give him an award. Can't wait for next season, and more projects with Star."
10.0,26 July 2019,Great twist on the superhero genre. The story is well written. The acting is good. Definitely an entertaining series.
10.0,30 July 2019,"When I first heard of 'The Boys', I thought it would be your standard superhero series, but when I actually watched it, I discovered I was dead wrong. After 15 minutes of the first episode, it was impossible to stop watching. It was a more believable take on what the world would look like if superheroes were flying around today, with characters that were unforgettably unique. There were times when I thought that the 'good guys' were the 'bad guys', and times when I thought the 'bad guys' were the 'good guys'. But in the end, I found that there weren't any 'all-good' or 'all-bad' characters, but 'all-human' characters, sometimes with more-than-human abilities. It's a super series, definitely worth your time."
10.0,20 July 2019,
8.0,15 October 2020,"EXCELLENT first season.

Incredibly, an even better second season."
6.0,26 July 2019,"Bad superheroes have been done before, but not like this. Very entertaining."
4.0,6 July 2024,"Predictable. One shocking scene after another. This is the layziest writing and directing ever. Talking heads, bs dialogs and constantly people sitting and talking. And talking. No dynamic. This season is so off, it looks like they cut the budget in half. If it wasn't for some effects this would be really impossible to watch. The quality dropped so much that it is not worth wasting time and energy.

The family story lines are boring and feel like time fillers. The characters are off and lame. Even the new ones. The pretend like we know them, but we don't. And why would you care? There is so much implausible stuff in this season.. I don't even know where to start."
8.0,5 July 2024,"It's a sad year for The Boys.. What started as a captivating and entertaining show, has devolved into a painful hour of viewing each week. I could easily binge the first 2 seasons seasons (and even season 3 for the most part)... but the subtle & clever political undertones of earlier seasons, which were an afterthought to the storyline & character building, has become the sole purpose of the show now it seems. I barely get through each new episode, but continue to hold on in the hopes of some kind of glimpse of The Boys seasons I fell in love with in the first place. There are still a few good scenes and humor sprinkled in, but it's mostly just the writer shoving their extreme political view down your throat every chance they get. It's becoming predictable and very repetitive at this point. I hope things will start to get better, and I'll most likely tough it out for the remainder of the season as something to put on in the background while I'm doing other stuff, but if it continues this trajectory, I won't be around for season 5 (if it even gets there)."
10.0,17 November 2020,"(Review updated after Season 4).

Hughie Campbell's life is turned upside down when the love of his life is accidentally killed by a superhero, a member of The Seven, the most elite and adored of superhero teams. The Seven are the rock stars of the age and untouchable but the more Hughie investigates, the more he discovers they're far from perfect. His moral crusade sees him drawn into a band of anti-superhero vigilantes: The Boys.

I'm generally not into superhero movies or series but this is different. Here the superheroes are more the villains than the heroes, making for a very interesting and original take on the genre. Throw in some very intriguing sub-plots involving the superheroes' private lives, the politics of their jobs and machinations within their team plus some profound observations and themes involving the (forced) superficiality of public figures, the intrusiveness and control of the media and the influence of social media status and you have a series that is original, entertaining and a mirror of the times.

Action scenes are well done, with some great CGI and graphic grittiness - this is definitely not Disney! While mostly a drama there's some wonderfully funny moments too. Just about anything involving The Deep was always bound to raise a laugh.

Not perfect though. The central plot - The Boys vs the superheroes - often appears clumsy and seems to go around in circles. It starts well enough but after a point, towards the end of Season 1, it just seems to get bogged down in endless escapades that have no point and occur based on the flimsiest of excuses. Plus these escapades often got resolved in silly, plot hole-riddled ways.

The writers would have done better to initially concentrate on the internal machinations within The Seven with the superheroes vs The Boys plot starting as a sideshow and then amping it up as the series went on.

Things do come together quite well in Season 3 though as the plot finds its focus. Season 3 is action-packed and intriguing with some great internal machinations within the superhero camp and a very interesting new character. It was heading for a fantastic showdown but the writers fluffed this somewhat in an effort to prolong the series. The final episode of S3 is a bit confusing and disappointing.

This disappointment continues into S4 as the main plot doesn't develop much. Instead we have heaps of sub-plots that don't add much and are just there to kill time. I was expecting showdown between The Boys and the superheroes but instead we have heaps of politics, all very polarising and I assume meant to be some sort of commentary on US politics and society. Before there was some engagement with the superheroes, now they're just plain cartoonish, malevolent villains. The middle of the season is the low point with meaningless space filler galore.

Things do improve towards the end and the season ends on a high. However, I suspect that S5 will be more of the same: two or three episodes of plot development, five or six episodes of padding. Why would the producers give us a tight, development-filled plot when they can stretch this out for several more seasons and make more money that way?

Season ratings: S1&2 8/10, S3 9/10, S4 6/10."
9.0,6 August 2019,"2nd only to HBO's Chernobyl.

This series is dark, gritty and gripping. From the very first scene you know right away that this isn't the MCU or DC or even the Watchmen. It's somehow darker and even more twisted and yet, still inexplicably grounded in reality.

That's the appeal of this show.

Not that the heroes are really villains, though some of them are quite evil, they're just broken by the system that created them... just like the rest of us.

Watch it, I promise you that you will not be disappointed."
10.0,4 September 2019,"Give a celebrity super powers and you have The Boys. Narcisistic and arrogant. Above the law. Of course I enjoy Marvel and DC, but honestly, they are unrealistic. If Supes were real, this is how they would act. Sure, you would have a handful of good ones, but the majority would do what they wanted. The Boys shows the real and darker side of humanity. Our current celebrities consider themselves better than everyone else, and if you gave them super powers, then just imagine how they would behave. On the outside they would appear good, but behind closed doors their true colors would show. Well, ""The Boys"" know this and they are bent on taking down the Supes and showing their true colors. Like I said, if Supes were real, this is how I imagine it would be. Did I mention Karl Urban? Stellar performance. And Anthony Starr as Homelander is fabulous(Superman meets Captain America meets Arrogant Superstar). If you want a realistic look into Superheroes, then watch The Boys."
10.0,27 July 2019,"Finally something new and fresh from the stereotypical drivel being jammed down our throats for the past couple of years. None of the clichés either. Dark,gory hilarious, ethically mind bending. Like how far would you twist justice to serve your needs, what price would you be willing to pay for revenge is it worth losing your humanity? All this mixed into a beautiful first season. Can't wait for more. A definite must watch epically if you enjoyed titles like Titans."
10.0,22 June 2024,
9.0,13 August 2019,
10.0,5 August 2019,"The excellent performance by Karl Urban just made this show for me, along with the casting of Simon peg for Huies dad (Huie is based on Simon peg in the comics) so that was a nice surprise, also the characters of the supers were played perfectly with Home lander being very well played"
6.0,24 April 2022,"Review of Season One:

This was a real treat and by far my favourite superhero show. An out-and-out satire of modern America, taking broad swipes at consumerism, celebrity, religion, politics, big business, big pharma, you name it. Very well acted (Karl Urban gets the role of his career) and with every episode packed with twists, good characters, action, bloodshed, you name it. I bingewatch this and loved it.

Review of Season Two:

I was worried this one wouldn't match the first but it did. The story expands, the action and mayhem is ramped up, the new characters leave a real impression, and all of the good stuff from the first season is back. Looking forward to the third...

Review of Season Three:

I was a little worried about this third season when it first started. It felt like the freshness was gone to be replaced by the crudity and forced outrageousness that marred PREACHER. However, after a few episodes this finds its feet with the introduction of a great new character, some strong acting and all of the twists and political intrigue we know and love.

Review of Season Four:

Sadly, the series begins a downward trajectory with season four, in which very little happens of note from beginning to end. There isn't even much in the way of decent gore or action as in previous series. The old characters are back and a few new ones join them, but the new subplots invented for this season are singularly unimpressive. Even worse, they focus too much on grossing out the viewer rather than contributing original plotting. This is how PREACHER went. I'm glad the next season is the last."
4.0,20 August 2021,"Yeah, this is perfect

I don't think there are enough words to praise this.

Different types of characters ,screenplay gave equal space to everyone and they just nailed it."
10.0,25 June 2024,
10.0,24 June 2024,"This show was always a satire of America, particularly of the populist right, this was obvious. It also took shots at virtue signalling corporations, but it was obvious that its true target was the right of the culture wars.

However it wasn't too preachy and the show's tone was still anarchic, cynical and amoral - i.e. It gleefully offended everyone which, in our over-sensitive times, was refreshing. But in season 4, it has shifted to preaching standard issue, mainstream liberal talking points which is boring.

The black comedy associated with Homelander - the character who carries the show - isn't quite as good and you have this feeling that all the usual US Culture War talking points are going to be addressed. The writers no longer want to poke fun at the pieties of our age; now they want to 'use their platform' to address important topics. Snore.

This show has gone from Sex Pistols to Taylor Swift in 4 season. Sad."
10.0,10 September 2019,"Wow I like it. Probably the first TV show my partner has introduced me to that I haven't been bored the first few episodes (except vikings, that rocks!). We really can't wait until the next season comes out. The cliff hanger of this season was gobsmacking. Awesome show guys"
10.0,17 September 2019,"What I have always wanted in a superhero show. Graphic violence, an engaging stories with well developed characters and even some well timed humour. Already waiting for season 2."
10.0,18 February 2022,"Everything about this show is freaking amazing. The acting and writing are some of the best I´ve seen on a show. And they make enough changes from the comics so that it feels like it´s own story, and so even people who read the comic don´t know where it´s going."
10.0,10 September 2022,"I can't stand Marvel and DC and all the comic book stuff, (Deadpool and Guardians I will watch) BUT THIS IS DIFFERENT!

Imagine a superhero world that was real, none of this nicey nicey holier than thou rubbish, where the only person doing anything wrong is some crazy genius super villain (for those that have seen it, I meant to put that lol), it's what humans are like, with all their neurosis, prejudices and proclivities but with powers.

Honestly I didn't think I was going to like it until the scene where we met A-Train (no spoilers) but I ended up binge watching it ALL over a lazy weekend with a few bevvys and I can honestly say....

Thia is one of the best shows around, best show since Game of Thrones.

You'll love characters, then hate them and the opposite, there's all the grey area that is needed with character development.

Plus the fact it looks brilliant, the effects are stunning. Welll directed, well filmed, honestly the DOP on this needs some recognition...

So if you don't like super hero stuff (especially the happy Disney ending type stuff) then this is for you and if you do like super hero stuff you'll still like it, I couldn't recommend this more!

10/10."
10.0,22 May 2021,"This show is a remedy to the super hero culture.

Revitalising, violent, quick-witted and anti-pop.

It's not afraid to pull the curtain of our hypocritical society."
8.0,11 February 2022,"I hate superhero movies and maybe only saw Christopher Nolan's masterpiece, Batman.

But this TV series drove me crazy, all the moments of the story are fascinating and the choice of actors, especially Homelander and Butcher, is unique.

Congratulations on this wonderful series, everything is going great."
6.0,15 September 2019,"This show is awesome and I thought I knew what I was getting myself into when I watched the first episode. What if all superheroes weren't all good right? Yes you are correct but with more.

The series has a great story, great characters, crazy twists, awesome special effects and so on. A lot of the story is pretty much how we Americans and corporations are. Yes there is a lot of sexuality, nudity and gore but it's an adult series. Did people complain about how much nudity l/sex GOT had? Nope! If this bothers you then don't watch it but don't give it a bad rating for that. Was it needed? I think so, every part of that makes the story more intriguing. It plays to all the different characters and storylines in the series.

All I can say without mentioning any specific content is that I was disappointed that season 1 wasnt longer. It really got me into the story wondering what's going to happen next and the season finale had such a twist that you have to wait until season 2 to see how it will pick up from there. Lots of possibilities and storylines for season 2.

I really hope they can keep up the hype (which is real) for season 2 as they did with the first season. This show is a must watch. The ratings are accurate."
2.0,9 July 2022,How bad is the season finale--filled with predictable outcomes and things that make no sense? Am I the only one that think it's just stupid writing. I will expound if need be.
10.0,11 August 2024,"When it premiered, The Boys was a crazy comic come to life and a blast to watch. Season 2 kept it up. By Season 3, the rot had started to set in. Season 4 has its moments. Those moments are almost entirely because of Karl Urban (Butcher) and Antony Starr (Homelander). These two actors have brought to life two of the most outrageous characters to be on a series. They ARE the show, such is the force of the roles and how they are played. But after 4 seasons it has become repetitive and worse, seems to have lost most of the crazy humor that was a signature of the first two years. Frenchie has become tiresome, Kimiko as well. Annie (Starlight) has become quite shrill and brittle. This is not a knock on the actors, who perform what is written and do it well. It is a knock on the writing. All series ultimately exhaust the creative well and The Boys has reached that point."
9.0,4 July 2024,"I've only watched up to the sixth episode and my disappointment in the overall quality of the show is immeasurable. A clever, funny TV, that turned sour. There's no plot progression, the series only have gore and shock value, and everything is thrown out of the window.

The main story's plot is going back and forth, but in the end stays the same, it's clear that the writers have lost their passion for the show, especially considering the fact that even the humor is quite often just dull. I can't name a single interesting thing that happened in the six season 4 episodes, because NOTHING happened. Season's wrapping up, two more episodes to go and it feels like it still hasn't started. Every episode is a bottle episode.

I only recommend watching the first two, and possibly the third season."
10.0,3 July 2024,"""The Boys"" initially captivated audiences with its first two seasons, offering a fresh, irreverent take on the superhero genre that was both darkly humorous and thrillingly intense. The show's early success was driven by innovative storytelling, complex characters, and a gritty, unfiltered portrayal of a world dominated by corrupt superheroes.

However, starting with season three, the series began to lose its way. The narrative became less sharp and witty, with some story arcs feeling forced or unnecessary. Despite occasional flashes of brilliance, the overall quality and coherence of the storyline started to falter, leaving many loyal viewers disappointed.

Season four, unfortunately, continues this downward spiral. The latest season struggles to recapture the magic of its earlier years. The plot is increasingly convoluted, and character development takes a backseat to over-the-top spectacle. Instead of delivering the biting satire and character-driven drama that made the series a hit, season four often feels like a hollow imitation of its former self."
10.0,29 March 2020,"I don't care amazon or netflix buy this over. But make more of this soon, can't wait,, can't watch all other crapy super hero series, that you predict miles away. This is entertaining and much more realistic and oh my god the acting and the dialogs are awesome.. Butcher you are super."
10.0,12 October 2022,"Great but it's not a ""dystopian reimagining of a world with superheroes"" it's quite literally an allegory for America and the world as it exists right now. I tried to catch all the major obvious ones. There's a super cool Celeb Supes find Scientology parody in here that's brilliant.

Ironically the people who would normally be crying about how everything is super political and ""woke"" don't understand that lol.

Great material. Fine acting. Predictable, but the journey is the destination and it's a hell of a trip. I don't think there's anything like it on air right now.

If you're looking for straightforward Black comedy with a hint of satire or parody with actual storylines that are interesting, you'll find all that and more here."
9.0,29 September 2022,
9.0,20 July 2019,"'The Boys' is a fantastically written satire that was also the brainchild of the creative genius, Simon Pegg. Karl Urban was the perfect choice for Butcher, with the vocabulary of Negan (The Walking Dead) and the vigilante drive of Paul Kersey (Death Wish). There is so much material to work with that this series could continue for several seasons. Kudos to Seth Rogen and Amazon for bringing this brilliant concept to streaming media!"
10.0,26 July 2019,Even better than i hoped for! Well written. Well acted. Totally worth watching!
7.0,17 October 2022,"Truly an antidote to Marvel and Co.

Having American super heroes forced down our throats 24/7 is so tiring. But out of nowhere comes this gem of a show, which shows us the grimy under belly of being a super hero and its great and liberating, and maybe we can all rethink the role of America in the world.

So yes this is a relief from the never ending train of films this is so much welcome relief. It's not for kids and I love the choice language which is appropriate.

The only reason why I changed it from 10 to 9 is because of Kripke's over fascination with Jensen Ackles - please can someone stop him from taking all his Supernatural cast and placing them in this production."
5.0,6 September 2022,"Now I admit I will be in the minority, but I didn't really like season 2 of the boys. After an excellent season 1. 2 was a stepback. Sure there was a larger scale. But the slow pace, so many flashbacks, so many side stories that divert from the main story. I lost my interest in the season. Only 3, 6 and 8 were the good ones in season 2

Season 1- 9/10 Season 2- 7.5/10

Now let's talk about season 3. What a return back to form. Crazy from the minute go. More violent, intense and gripping than seasons 1 and 2. The addition of the V24 and Jensen Ackles as soldier boy just adds to the fun. Although Ackles enters late, he takes the spotlight the minute he enters

Now, the character development is the most interesting this season. Homelander is crazier than ever. Butcher and Hughie go down a dark path. Starlight taking a huge step against Vought (really, she had enough of them). The deep coming back into the game. A-Train coming to the realization what's it like to watch one's own get hurt. MM's past with soldier boy. Really interesting development

Below are the episodes in season 3 I found best to worst. There is no episode I found bad, it's just the ranking I found them most interesting

Herogasm (without a doubt, the best episode)

Glorious five year plan

The instant white hot wild (yeah, a bit rushed, but definitely not bad as everyone says it is)

The only man in the sky (the ending of this episode, Oh My God!)

The last time to look on this world of lies

Here comes a candle to light you to bed

Barbary coast

Payback

Coming to the performances. Antony Starr went to another level this time. This guy really deserves an emmy for this role. Karl Urban, as delicious as ever, bringing his unique style of saying sarcastic lines. Amazing. Jack Quaid got some really good scenes to shine this season and he did. Erin Moriarty proved why she will always remain the best choice to play starlight. Laz Alonso had the emotional part this season, I think he handled it well.

Always lovely to hear Tomer Capon's French in every season. He doesn't disappoint. Karen Fukuhara really dominates the action scenes. She's a boss! Ackles's Soldier Boy appears late and takes the center stage in the second half. His deep voice really supports in making us believe that he is a force to be reckoned with. Cameron Covetti doesn't get much to do except the last episode. Same goes for Chace Crawford. Jessie T Usher didn't get much screen time to perform what he had to. Others do well in their parts

So. Final word, I thought season 2 was bad and it got me to lost interest in the boys and wasn't really excited to watch season 3 but I decided to give it a try and thank god I did. Just amazing. Without a doubt, the best season for me out of the trio

Season 3- 9.5/10."
9.0,26 July 2019,This show obviously deserves all the praise.also I think marketing team was slow to advertise this one it such a amazing show everyone should give a chance to this series.
10.0,13 July 2024,"This once brilliant show is now like Spider Man 3, the 2007 one.

Every, *single* character is going through an existential crisis that is about as well handled as the oft memed Toby Maguire strut montage. It took bit to realize it was going to be this bad because it was only 1 or 2 of them to start with, evolving over several episodes with inciters that the viewer could see. Every additional character they did it with was handled more poorly until we get MNM's breakdown that comes out of nowhere and relies the most lazy, poorly established shorthand.

It's great when a show can explore trauma in an authentic, human way. There is space for that in shows and it makes them better.

But when it's every character of the *entire* cast and devolves to the level of sophistication of PSAs and children's cartoon? Come on!

And the rest of the show goes the same. The allegory isn't even allegory any more. It was more patent in season 3 and now is completely lacking any nuance or subtlety."
10.0,9 July 2024,"Season 1 and 2 were great and season 3 was pretty good. However, season 4 is garbage :(. Where is the plot? BDSM scenes doesn't move the story. Did season 4 have different writers? It seems like the writers are throwing in nasty and graphic scenes just for shock value. It wasn't that extreme in the first 2 seasons. Season 3 got worse but season 4 is terrible. I lose my appetite watching season 4. This show use to be one of my favorite shows. I don't care for politics so the politics in this show doesn't bother me.

Season 4 doesn't have a strong story. Nasty scene after nasty scene. It was only 1 good episode so far this season. The other episodes are just graphics scenes. This show is basically hardcore BDSM Corn. I am not excited for season 5 after this season. All that hype for nothing. If you are into nasty ""scenes"" then maybe this show is for you."
9.0,17 October 2023,
9.0,29 July 2019,They definitely hit a home run with this one. I've tried to get into their top original shows but I'd always walk away before I could finish for lack of interest. I'm embarrassed to admit how fast I finished this series. If they can keep this up Netflix might have a real contender in the shadows.
10.0,17 September 2021,
10.0,9 August 2021,"Glad I decided to watch it.

It's beautiful, and indeed, if humans had superpowers, something like this would happen."
10.0,26 July 2019,"If you know one, you know them all! That goes for superhero movies and shows from the past decade.

The screen adaption of The Boys comics finally brings a complete different viewing angle to the superhero genre to TV.

I recommend this to everyone who is tired of Disney's family friendly Marvel and post-Nolan DC films. The Boys, Joker and Watchmen - this year seems to bring the long required change."
2.0,22 July 2024,"The Boys really turns the superhero biz inside out. Hilariously disgusting adventures abound, yet there's still a lot of heart to the show. Great characters & character dynamics. Antony Starr as Homelander is brilliant. I really love seasons 1 & 2. Season 3 is also excellent. The vibe is slightly different, but still super enjoyable.

I don't know what to make of season 4. It had been a well balanced show - there were always political parallels but they were more in the background. They gave the show a nice bit of weight without being too in your face. That balance is off in season 4. Also, most of the characters have been given depressing storylines - where did all the fun go?

Half the show feels on-brand & delivers all the craziness, filth & brutality you have come to expect. The other half feels very soap opera-ish with abundant lame blah blah blah. I'm guessing that scripts were rushed through as a result of last year's writers' strike. In the past The Boys would avoid such cliche stuff.

Hopefully things recover in season 5 so The Boys can go out with a great final season!"
9.0,3 August 2019,
10.0,2 November 2020,"Each episode had me hooked, can't wait for season 3 just watch!

All the actors in this did a brilliant job! Great casting!

Watch it!"
10.0,2 August 2019,"I have FINISHED this frickin gem on AMAZON PRIME VIDEO! This show is a must see! It is based on the comic series of the same name by Garth Ennis!

The show follows four men who take it upon themselves to keep Superheroes under control, specifically Vought International's elite team, The Seven.

The Boys:

Karl Urban (you MUST know this Star). He was Eomere in Lord of the Rings: Two Towers, Return of the King, Judge Dredd in Dredd, Vaako in the Riddick Film Series, and Leonard ""Bones"" McCoy in the Star Trek reboot films. A damn good actor, peeps! In this black comedy, he portrays Billy Butcher, the violent leader of The Boys who is willingly to do almost anything to ""spank the people (superheroes who get outta line) back in place"".

Jack Quaid portrays main character Hugh Campbell, who joins team after horrifically witnesses his fiancee killed by one of The Seven and suffers PTSD throughout the first season.

Tomer Kapon as Frenchie, a multi-talented Merc who has a shared history with Butcher as part of the original The Boys time prior to the series's events.

Laz Alonso (Fenix Calderon Fast & Furious 6) as Mother's Milk, the sensible, well spoken, and educated team member. He and Frenchie share a mutual hatred for one another.

Karen Fukuhara as Kimiko / the Female, the mute member of The Boy and their most lethal physical weapon.

The Seven:

Antony Starr plays Homelander, the All-American team leader of The Seven who wants autonomy of his image.

Dominique McElligott as Queen Maeve, long-time member of The Seven experiencing burnout.

Erin Moriarty is Starlight, the newest member of The Seven. Naive, genuine, and heroic.

Jessie T. Usher as A-Train, a speedster of the group who wishes to keep his rep as ""the fastest man alive.""

Chace Crawford as Kevin / The Deep (the Series' Aquaman), the self-absorbed dolt of the team.

Nathan Mitchell is Black Noir, the strong and silent type hero.

Alex Hassell portrays Translucent, a Supe possessing invisibility.

Recurring Characters:

Elisabeth Shue as Madelyn Stillwell, the VP of Vought International.

Simon Pegg (Star Trek, Shaun of the Dead, Hot Fuzz) plays Hugh Campbell, Hughie's dull dad.

This show is amazing from start to finish! It is a Black Comedy Superhero series that explores contemporary issues surrounding media's narrative of celebrities as larger than life icons. Ironically, they're people like us all, who through the pressures/stresses of maintaining their status, make choices that have severe layered consequences on themselves as well as the everyday folk who worship/cross them. The Seven (5 this season) are as developed as The Boys they encounter over the 8 episode arc. Each character expresses a relatable side of humanity (specifically the primitive sides). This is perhaps one of the most grounded, gritty, unrelenting takes on the superhero genre I have seen to date! Two Thumbs WAAAAAAYYYYY UP!! YOU MUST CHECK THIS ONE OUT!"
10.0,24 July 2024,
10.0,15 February 2023,"There have been other shows and movies which have tried to give us a realistic take on superheroes but none of them do it as well as ""The Boys"" does. The Show is dark, violent, gritty and sometimes even humorous. It doesn't pull any punches especially with the amount of violence being displayed. I personally think the shows biggest achievement is bringing in politics and somehow not making it seem forced like most of the shows do nowadays. The Characters are extremely well written and the show has one of the greatest protagonist-antagonist dynamics I have ever seen.

Last but not least, take a bow Anthony Starr. Anthony Starr puts on a terrifying and sometimes a downright disturbing performance as Homelander which is what the character demands. No one else could have played Homelander like he did. In fact the show wouldn't have even 50 percent as good without him. Hats off to him. Homelander will go down as one of the greatest antagonists of all time."
